date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
1/4/22,Andalucía,11421630,1062000,3157540,1537200,333500,17511870,17155243.0,0.9796351274878126,7467113,7270281,4113440,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,Aragón,1847643,149990,466570,254040,58045,2776288,2629059.5,0.9469692985742113,1147898,1121927,678754,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,Asturias,1575485,114000,510430,219760,42940,2462615,2279324.0,0.9255705824905639,926437,912660,710944,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,Baleares,1337106,125540,461430,225400,50120,2199596,2034126.5,0.9247727764553128,927493,909306,468731,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,Canarias,2865438,232640,810350,455710,132660,4496798,4126471.5,0.9176466232194552,1817395,1753101,965824,29/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,Cantabria,925035,60000,175400,120490,22145,1303070,1257540.5,0.9650598202705918,518871,511578,349461,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,Castilla y Leon,4086177,281990,749240,472170,94635,5684212,5282806.5,0.9293823840490115,2146408,2110228,1471713,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,Castilla La Mancha,2763405,258000,841190,381360,93090,4337045,3962892.0,0.9137308928083522,1759593,1702525,1048738,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,Cataluña,8660426,689070,3136830,1484370,352320,14323016,14081298.5,0.9831238406771311,6481477,6319037,3640240,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
1/4/22,C. Valenciana,6731200,546000,2144530,863900,213125,10498755,10082405.0,0.960342916850617,4441618,4355129,2871847,30/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220401.ods
