date_pub,ccaa,Denominador Poblacional CCAA,Persona institucionalizada con al menos 1 dosis (2),Persona institucionalizada  Pauta Completa (2) ,% Con al menos 1 dosis sobre Denominador Poblacional CCAA,% Pautas Completas sobre Denominador Poblacional CCAA,source_name,source
7/5/21,Andalucía,41786,41786,40128,1.0,0.958731454362126,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Aragón,18421,18421,17722,1.0,0.9572282608695653,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Baleares,5496,5439,5231,0.9896288209606987,0.9439592430858806,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Canarias,10787,10787,9786,1.0,0.902225533103641,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Cantabria,7470,7182,6966,0.9614457831325302,0.9259705488621152,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Castilla y Leon ,46500,46312,44765,0.9959569892473118,0.9591397849462365,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Castilla - La Mancha,25566,24942,23616,0.9755925839004929,0.919385120863647,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Cataluña,77849,77817,64772,0.9995889478349111,0.8320209636604196,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,C. Valenciana,29994,29994,27918,1.0,0.9297828923159268,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Extremadura,14815,14657,14174,0.9893351333108337,0.9286746354919218,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Galicia,23800,23431,22731,0.9844957983193278,0.9496638655462185,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,La Rioja,3390,3362,3248,0.991740412979351,0.9563421828908555,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Madrid,52112,52112,49359,1.0,0.9432031053861455,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Murcia ,11885,11311,10877,0.9517038283550694,0.9117374842238115,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Navarra,8343,8120,7950,0.9732710056334651,0.9510967277957569,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,País Vasco,24361,24361,20749,1.0,0.8635032220269478,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Ceuta,198,195,192,0.9848484848484849,0.9696969696969697,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Melilla,325,318,310,0.9784615384615385,0.916923076923077,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Totales,415046,412302,381662,0.993388684627728,0.9195655421326793,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
