date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
7/5/21,Andalucía,411864,413516,0.9960049913425357,326028,650381,0.5012877067442008,54551,916147,0.059543937817839274,77516,1265021,0.06127645311816958,145481,3009381,0.04834249967019796,14065,625846,0.02247357976243357,252,181921,0.001385216659978782,1029757,7062213,0.14581222628091223,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Aragón,95922,98807,0.9708016638497272,46036,118955,0.3870034887142197,16602,156367,0.10617329743488076,14650,198266,0.07389063177751103,22441,446083,0.05030678147340293,1520,89180,0.017044180309486432,28,25106,0.0011152712499004221,197199,1132764,0.17408657054779283,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Asturias ,84245,87826,0.9592261972536607,49509,109249,0.45317577277595217,12117,149652,0.08096784540133109,15366,162645,0.09447569860739648,23261,322095,0.07221782393393253,2738,54179,0.05053618560696949,35,15563,0.002248923729358093,187271,901209,0.2077997445653561,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Baleares,47019,49542,0.9490735133825845,30188,80516,0.374931690595658,5527,117231,0.04714623265177299,8165,165797,0.04924697069307647,18642,464054,0.04017204894257996,1355,85839,0.015785365626346998,32,23300,0.0013733905579399143,110928,986279,0.11247121757636531,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Canarias,78429,90236,0.8691542178288044,61573,154531,0.398450796280358,15761,235092,0.06704183893964916,18877,350512,0.05385550280732186,37007,832411,0.04445760567796437,2631,163899,0.016052568960152287,38,44352,0.0008567821067821068,214316,1871033,0.11454421167344456,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Cantabria,39580,41042,0.9643779542907266,22324,53066,0.4206836769306147,4099,77345,0.0529963152110673,5926,89964,0.06587079276154906,11381,194241,0.0585921612841779,670,34935,0.0191784743094318,5,10791,0.0004633490872022982,83985,501384,0.1675063424441147,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Castilla y Leon,218990,223657,0.9791332263242376,83273,245410,0.3393219510207408,31101,318575,0.09762536294436161,31625,381175,0.08296714107693316,44166,738950,0.059768590567697406,2839,144422,0.019657669884089683,94,40684,0.002310490610559434,412088,2092873,0.1969006241659193,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Castilla - La Mancha,130111,135194,0.9624021776114324,50670,159101,0.31847694231965856,15081,218444,0.06903828898939773,23738,307478,0.07720227138201757,36685,707865,0.05182485360909213,3805,149518,0.025448440990382428,89,42364,0.0021008403361344537,260179,1719964,0.1512700265819517,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Cataluña,425676,447196,0.9518779237739157,254239,635292,0.4001923524930268,61789,837584,0.07377051137557547,76700,1091780,0.07025224862151716,140583,2803626,0.05014327873974631,18990,556316,0.03413527563471121,302,159864,0.0018891057398788972,978279,6531658,0.14977498821891777,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,C. Valenciana,280091,276531,1.0128737826862089,187696,437862,0.4286647391187178,28151,580728,0.04847536195947156,35377,752334,0.047022997764290864,70731,1765967,0.04005227730756011,5703,352834,0.016163408288316885,114,103049,0.0011062698327979892,607863,4269305,0.14237984871073864,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Extremadura,74969,76005,0.9863693178080389,48182,91876,0.524424223954025,9211,125297,0.07351333232240197,13476,169216,0.07963785930408472,20341,351778,0.05782339998521795,943,76088,0.012393544317106509,45,20953,0.002147663819023529,167167,911213,0.18345545991990897,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Galicia,225922,234302,0.964234193476795,129368,289762,0.44646295925621715,17541,346927,0.05056106904334341,24382,405889,0.06007061043782906,40369,889004,0.045409244502836885,1692,152745,0.011077285672198763,9,44014,0.0002044803926023538,439283,2362643,0.18592864008654714,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,La Rioja,22218,22207,1.0004953393074256,7908,28125,0.28117333333333333,3126,37718,0.08287820138925713,3438,47664,0.07212990936555891,4774,107618,0.044360608820085856,401,21170,0.01894189891355692,9,6286,0.0014317531021317213,41874,270788,0.1546375762589184,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Madrid,340380,364122,0.9347965791685204,114634,526081,0.21790180599565467,55337,703323,0.07867935500474177,53187,972783,0.054675091978375445,114523,2513737,0.04555886315871549,14364,479716,0.029942716107029994,137,135861,0.0010083835685001583,692562,5695623,0.12159547779057708,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Murcia,65657,69771,0.9410356738473005,18012,102899,0.17504543290022254,7799,146909,0.05308728532629042,14064,213256,0.0659489064785985,28005,551265,0.05080133873908193,2567,118667,0.02163196170797273,105,34712,0.0030248905277713758,136209,1237479,0.11006974663812477,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Navarra,39630,41166,0.9626876548608074,18890,55792,0.3385790077430456,6110,73844,0.08274199664156871,7863,96694,0.0813183858357292,12637,223028,0.05666104704342056,944,48505,0.019461911143181115,5,13906,0.00035955702574428305,86079,552935,0.15567652617396258,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,País Vasco,148508,157950,0.940221589110478,57014,213081,0.2675696096789484,15008,280119,0.05357722967738711,23903,339977,0.0703076972854046,39138,724849,0.053994694067316086,3682,140323,0.02623946181310263,8,41824,0.00019127773527161438,287261,1898123,0.15133950750293843,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Ceuta,2231,2605,0.8564299424184261,3213,4318,0.7440944881889764,922,7857,0.11734758813796614,651,11556,0.0563343717549325,906,30066,0.0301337058471363,55,7581,0.007254979554148529,0,2175,0.0,7978,66158,0.12059010248193718,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Melilla,1667,2349,0.709663686675181,2394,3748,0.6387406616862327,1154,7827,0.14743835441420722,585,11299,0.05177449331799274,886,30095,0.029440106329955144,74,8536,0.008669165885660732,6,2324,0.0025817555938037868,6766,66178,0.10223941491129983,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Fuerzas Armadas,3,-,-,4,-,-,614,-,-,1613,-,-,6658,-,-,515,-,-,0,-,-,9407,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
7/5/21,Total España,2733112,2834024,0.9643926798079339,1511155,3960045,0.38160046161091604,361601,5336986,0.06775378462675376,451102,7033306,0.0641379743750663,818615,16706113,0.04900092558933368,79553,3310299,0.02403196810922518,1313,949049,0.0013834902096730517,5956451,40129822,0.14842953950804966,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210507.ods
