date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
3/9/21,Andalucía,9006750,1853500,1805800,525450,13191500,12102296,0.9174313762650191,6592291,6134268,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Aragón,1461645,249400,265100,64700,2040845,1895905,0.9289803978254105,1038774,975217,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Asturias,1163885,157500,235900,49700,1606985,1606231,0.9995307983584165,860325,816015,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Baleares,1231200,287000,256400,62400,1837000,1525417,0.8303848666303756,825990,785961,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Canarias,2247540,529800,503700,133650,3414690,3017355,0.8836395104680074,1632809,1543292,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Cantabria,645405,104000,125200,24950,899555,835371,0.9286491654206802,458903,411571,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Castilla y Leon,2732835,386000,514400,112850,3746085,3546678,0.9467692270730643,1943844,1791464,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Castilla La Mancha,2207655,406300,411700,101375,3127030,2855464,0.9131552943208092,1576250,1437499,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Cataluña,8368460,1604900,1514300,439500,11927160,10373292,0.8697202016238568,5672345,5307685,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,C. Valenciana,5540140,1106200,906800,307250,7860390,7171825,0.912400656964858,3979856,3630720,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Extremadura,1173005,197400,186000,51750,1608155,1605476,0.9983341158035139,881997,806295,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Galicia,3004675,458600,573400,131800,4168475,4127117,0.9900783859804845,2243769,2071661,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,La Rioja,358085,61400,53300,15200,487985,448331,0.9187393055114399,251499,229414,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Madrid,7362729,1514600,1227000,381450,10485779,9115307,0.8693018420472146,5119871,4649698,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Murcia,1634045,368000,253100,88100,2343245,2103109,0.8975198922861246,1152167,1068563,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Navarra,710925,138400,136600,32750,1018675,924722,0.9077694063366628,509376,474366,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,País Vasco,2406510,470200,444200,110850,3431760,3156686,0.919844627829452,1748723,1612942,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Ceuta,92070,21000,18100,4150,135320,104608,0.773041678983151,58046,53265,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Melilla,93240,22100,15100,5750,136190,96593,0.7092517806006314,54529,50873,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Fuerzas Armadas,49368,58300,103800,2000,213468,171468,0.8032491989431672,91792,85876,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Sanidad Exterior,0,4180,0,2710,6890,5066,0.7352685050798259,3721,3408,2/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
3/9/21,Totales,51490167,9998780,9549900,2648335,73687182,66788317,0.9063763220040087,36696877,33940053,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210903.ods
