date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
16/12/21,Andalucía,10486800,2119500,1537200,333500,14477000,14604635,1.008816398425088,6927597,6815716,1615088,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Aragón,1675761,368490,255200,63565,2363016,2314834,0.9796099560900138,1080263,1058553,301989,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Asturias,1447025,291040,220900,43000,2001965,2001241,0.9996383553159022,876864,868203,330233,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Baleares,1318884,335070,225400,56420,1935774,1817838,0.9390755325776666,879050,858867,179051,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Canarias,2503770,624700,455800,133650,3717920,3548559,0.9544473791797564,1703273,1656706,362719,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Cantabria,844305,122900,125200,22200,1114605,1059644,0.9506901548082056,488000,481144,134601,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Castilla y Leon,3867399,611570,466170,97620,5042759,4585848,0.9093926558853992,2025128,1987181,800945,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Castilla La Mancha,2490795,581270,382100,93735,3547900,3511588,0.9897652132247244,1640970,1577632,462953,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Cataluña,8469080,2354900,1514300,375750,12714030,12686201,0.9978111582244182,6122659,5952795,1354450,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,C. Valenciana,6256180,1543650,863900,213125,8876855,8628890,0.9720661202644405,4116003,4048640,927550,14/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Extremadura,1464233,231770,185400,49265,1930668,1975571,1.0232577532750322,903424,889080,273405,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Galicia,3874579,645000,573400,122700,5215679,5456358,1.046145286165042,2324711,2301193,1035845,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,La Rioja,421265,91600,53240,15200,581305,567463,0.9761880596244656,263231,257935,81120,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Madrid,8228535,1820800,1222100,321450,11592885,11212741,0.9672088526712721,5430741,5298888,1191819,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Murcia,1687865,498000,253010,68300,2507175,2537228,1.0119867978900556,1210294,1178993,277544,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Navarra,804525,166500,136600,23750,1131375,1154079,1.0200676168379184,534530,525441,162407,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,País Vasco,2842920,642900,444200,101300,4031320,3940855,0.9775594594326424,1833958,1796271,548881,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Ceuta,97920,22270,18100,3935,142225,127775,0.8984004218667604,63533,60875,11441,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Melilla,96750,23500,15100,5750,141100,120566,0.8544720056697378,60786,58011,12291,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Fuerzas Armadas,48138,58300,103800,2000,212238,207549,0.9779068781273853,95248,89105,29949,14/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Sanidad Exterior,0,5700,0,4410,10110,7985,0.7898120672601385,6135,5787,12,15/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
16/12/21,Totales,58926729,13159430,9051120,2150625,83287904,82067448,0.9853465396367761,38586398,37767016,10094293,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211216.ods
