date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
9/2/21,Andalucía,400230,16600,34500,451330,390077,0.8642833403496333,151577,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Aragón,68175,2900,5400,76475,75586,0.98837528604119,25222,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Asturias,69935,2900,4200,77035,72787,0.9448562341792691,31944,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Baleares,35460,1500,4800,41760,36655,0.8777538314176245,14072,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Canarias,79530,3200,8900,91630,85250,0.9303721488595438,29047,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Cantabria,33495,1300,2400,37195,35347,0.9503159026750907,13470,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Castilla y Leon,149475,6200,9800,165475,161781,0.9776763861610516,64568,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Castilla La Mancha,101655,4200,8300,114155,106646,0.9342210152862336,33207,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Cataluña,345770,14300,31800,391870,328789,0.8390256972975731,129651,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,C. Valenciana,175690,7000,20600,203290,196489,0.9665453293324807,87353,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Extremadura,62675,2500,4300,69475,69271,0.9970636919755308,27390,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Galicia,108925,4500,11000,124425,114111,0.9171066907775769,54504,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,La Rioja,17615,600,1300,19515,18324,0.9389700230591852,7777,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Madrid,280725,11600,27700,320025,282690,0.8833372392781814,102204,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Murcia,73265,3000,6200,82465,77602,0.941029527678409,25944,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Navarra,33495,1300,2700,37495,35585,0.9490598746499533,12509,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,País Vasco,91080,3600,9100,103780,75634,0.7287916746964733,26299,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Ceuta,1980,200,400,2580,2218,0.8596899224806202,964,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Melilla,1980,200,400,2580,2399,0.9298449612403101,1080,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
9/2/21,Totales,2131155,87600,193800,2412555,2167241,0.8983177585588722,838782,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods
