date_pub,ccaa,Personas pauta completa >=80 años,%,Personas pauta completa 70-79 años,%.1,Personas pauta completa 60-69 años,%.2,Personas pauta completa 50-59 años,%.3,Personas pauta completa 40-49 años,%.4.1,Personas pauta completa 25-39 años,%.4.2,18-24 años,%.5,16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
8/6/21,Andalucía,421188,1.0,621931,0.95625640970446557,202142,0.22064363033443324,331838,0.26231817495519838,150379,0.10856795902719921,142145,0.087513321393588611,22595,0.036103130802146215,432,0.0023746571313921975,1892650,7062213,0.26799673133619734,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Aragón,98384,0.9957189267966845,113828,0.95689966794165859,45623,0.29176872357978345,43078,0.2172737635298034,23916,0.11126670791791313,19029,0.082326728389720522,5265,0.05903790087463557,49,0.0019517246873257388,349172,1132764,0.30824779036056937,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Asturias,86693,0.98709949217771498,109423,1.0,32182,0.21504557239462219,56573,0.34783116603645975,23202,0.13893995556699981,18819,0.12133305824554165,4357,0.080418612377489429,41,0.002634453511533766,331290,901209,0.36760618236169412,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Baleares,49387,0.99687134148803036,74041,0.91958120125192511,10065,0.085856130204468098,39735,0.23966054874334275,16872,0.081834584715674286,17367,0.067344754577675067,2454,0.028588403872365709,38,0.0016309012875536481,209959,986279,0.21287992545719822,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Canarias,87577,0.97053282503657079,138758,0.89792986520503981,36766,0.15638983887159069,93924,0.2679622951567992,37860,0.097596436415380336,27169,0.061124397338954792,4484,0.027358312131251564,63,0.0014204545454545455,426601,1871033,0.22800292672550404,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Cantabria,41443,1.0,54291,1.0,19414,0.25100523627900961,11800,0.13116357654172781,8711,0.089097771277194204,7028,0.072850153412389082,822,0.023529411764705882,7,0.00064868872208321746,143516,501384,0.2862396885421154,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Castilla y Leon,224670,1.0,243714,0.99308911617293505,104322,0.32746449030840463,75177,0.19722437200760806,36735,0.10111338957625136,33751,0.089848127886701545,6242,0.043220561964243676,113,0.0027775046701405959,724724,2092873,0.34628188141373129,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Castilla - La Mancha,134547,0.9952142846576032,153271,0.96335660995216876,49499,0.2265981212576221,81170,0.26398636650427021,29316,0.08867379501217465,21046,0.055786460266129462,4645,0.031066493666314424,102,0.002407704654895666,473596,1719964,0.27535227481505425,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,Cataluña,444061,0.99298965107022419,582790,0.91735768748858793,85172,0.10168771132208829,305279,0.27961585667442157,140367,0.1066006964089751,132979,0.089435465484228288,32629,0.058651917255660449,487,0.003046339388480208,1723764,6531658,0.26390910240554544,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
8/6/21,C. Valenciana,288168,1.0,408011,0.93182555234297559,181641,0.31278154316650825,114855,0.15266490681000724,49340,0.057938815483543689,47403,0.051841741772284795,7400,0.020973035478440285,151,0.0014653223223903191,1096969,4269305,0.25694322612228454,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210608.ods
