date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
13/9/21,Andalucía,9306270,2019600,1805800,525450,13657120,12393078,0.9074444685263071,6688316,6379575,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Aragón,1508445,275200,265100,64700,2113445,1929403,0.9129184814367064,1048230,1002420,10/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Asturias,1200155,162000,235900,49700,1647755,1632477,0.9907279905082976,866655,838075,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Baleares,1272150,305100,256400,62400,1896050,1548892,0.8169046174942644,834604,802954,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Canarias,2324760,574700,503700,133650,3536810,3062180,0.865802799698033,1647019,1578286,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Cantabria,666465,114900,125200,24950,931515,862910,0.92635115913324,471288,431948,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Castilla y Leon,2817075,412400,481200,112850,3823525,3628666,0.9490368181194055,1962093,1866607,11/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Castilla La Mancha,2280195,446800,411700,101375,3240070,2920640,0.9014126238013376,1590562,1491459,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Cataluña,8368460,1604900,1514300,375750,11863410,10689932,0.9010842582360383,5795324,5534652,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,C. Valenciana,5719150,1213700,863900,307250,8104000,7364990,0.9088092300098717,4012918,3797871,11/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Extremadura,1210445,218200,186000,51750,1666395,1647710,0.9887871723090864,886315,845629,11/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Galicia,3102379,507400,573400,122700,4305879,4227446,0.9817846716082825,2285548,2146897,11/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,La Rioja,369785,67600,53300,15200,505885,460677,0.9106358164404954,253527,240369,10/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Madrid,7602579,1645800,1220900,381450,10850729,9391925,0.8655570515123915,5207715,4861831,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Murcia,1687865,398000,253100,68300,2407265,2153224,0.894469034360571,1164876,1108795,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
13/9/21,Navarra,734325,151500,136600,32750,1055175,952170,0.902381121614898,516207,498706,12/9/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210913.ods
