date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
26/2/21,Andalucía,662310,36300,144200,842810,724385,0.8594879035607076,225068,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Aragón,112635,6300,22600,141535,126328,0.8925566114388667,45931,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Asturias,112055,6300,17400,135755,109192,0.8043313321792935,38716,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Baleares,56520,3200,19900,79620,57292,0.7195679477518212,21124,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Canarias,129840,7000,37100,173940,138557,0.7965792802115672,51231,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Cantabria,55725,2900,9900,68525,56389,0.8228967530098504,20346,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Castilla y Leon,246585,13500,40800,300885,245671,0.8164946740449008,88792,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Castilla La Mancha,167175,9200,34800,211175,160235,0.7587782644725938,66945,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Cataluña,570410,31400,132700,734510,614048,0.8359967869736287,186268,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,C. Valenciana,288010,15700,86200,389910,313175,0.8031981739375753,101330,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Extremadura,102455,5400,18100,125955,107200,0.8510976142273035,38608,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Galicia,179125,9800,46100,235025,200432,0.8528114030422296,58689,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,La Rioja,28145,1400,5400,34945,26699,0.7640291887251395,9205,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Madrid,464415,25400,115600,605415,417627,0.6898193800946458,171781,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Murcia,121235,6600,25700,153535,117831,0.7674536750578044,49915,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Navarra,55725,2900,11200,69825,57034,0.816813462226996,21274,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,País Vasco,148410,7900,37900,194210,122558,0.6310591627619587,46157,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Ceuta,4320,400,1500,6220,6272,1.0083601286173633,1136,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Melilla,3150,400,1500,5050,4710,0.9326732673267327,1267,25/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
26/2/21,Totales,3508245,192000,808600,4508845,3605635,0.7996804059576232,1243783,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210226.ods
