date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
11/3/21,Andalucía,820260,73300,303300,1196860,1000998,0.8363534582156643,292741,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Aragón,147735,12600,47600,207935,166351,0.8000144275855435,53228,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Asturias,144815,12700,36600,194115,145833,0.7512711536975504,48210,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Baleares,76410,6500,41900,124810,95435,0.7646422562294688,26495,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Canarias,167280,14300,78000,259580,194364,0.7487633870097851,58482,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Cantabria,70935,5900,20800,97635,72537,0.7429405438623444,22624,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Castilla y Leon,324975,27300,85800,438075,339992,0.7761045483079382,110038,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Castilla La Mancha,215145,18600,73300,307045,223931,0.7293100359882102,76016,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Cataluña,735380,63400,278900,1077680,835931,0.7756764531215203,218613,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,C. Valenciana,395650,31700,181300,608650,448396,0.7367058243653989,130387,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Extremadura,129365,10900,38100,178365,140186,0.7859501583830909,48662,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Galicia,268045,19900,96900,384845,299544,0.7783497252140472,79330,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,La Rioja,36335,2700,11400,50435,40431,0.8016456825617131,12357,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Madrid,598965,51300,243100,893365,720674,0.8066960312973981,186482,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Murcia,148145,13400,54100,215645,156345,0.7250110134712142,52332,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Navarra,69765,5900,23600,99265,75059,0.7561476854883393,24831,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,País Vasco,208080,16000,79600,303680,200677,0.6608173076923077,57875,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Ceuta,5490,600,3100,9190,8571,0.9326441784548423,2533,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Melilla,4320,600,3100,8020,6851,0.8542394014962593,2022,10/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
11/3/21,Totales,4567095,387600,1700500,6655195,5172106,0.7771531863454039,1503258,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210311.ods
