date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
10/5/21,Andalucía,413099,413516,0.9989915746911848,359477,650381,0.5527175609373582,55481,916147,0.060559058753671624,79181,1265021,0.0625926368020768,147531,3009381,0.04902370288109083,14225,625846,0.02272923370925116,265,181921,0.0014566762495808621,1069259,7062213,0.1514056571219248,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Aragón,96566,98807,0.9773194206888176,53076,118955,0.44618553234416375,16772,156367,0.10726048335006746,14746,198266,0.07437482977414181,22526,446083,0.050497328972410965,1526,89180,0.017111459968602825,28,25106,0.0011152712499004221,205240,1132764,0.1811851365332938,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Asturias ,84605,87826,0.9633252112130805,56354,109249,0.5158308085199864,12227,149652,0.08170288402426965,15793,162645,0.09710104829536721,24030,322095,0.07460531830671076,2854,54179,0.05267723656767382,35,15563,0.002248923729358093,195898,901209,0.21737244079897117,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Baleares,47372,49542,0.956198780832425,36266,80516,0.4504197923394108,5708,117231,0.048690192867074406,8290,165797,0.05000090472083331,18759,464054,0.04042417477276351,1371,85839,0.015971761087617515,32,23300,0.0013733905579399143,117798,986279,0.11943679222613479,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Canarias,80109,90236,0.8877720643645551,69893,154531,0.45229112605237787,16465,235092,0.07003641127728719,19192,350512,0.054754188159035926,37327,832411,0.04484203116008798,2668,163899,0.016278317744464577,40,44352,0.0009018759018759019,225694,1871033,0.12062534439531532,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Cantabria,39835,41042,0.970591101798158,26203,53066,0.4937813289111672,4151,77345,0.05366862757773612,5935,89964,0.06597083277755547,11385,194241,0.05861275425888458,670,34935,0.0191784743094318,5,10791,0.0004633490872022982,88184,501384,0.17588116094650008,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Castilla y Leon,220008,223657,0.9836848388380421,96341,245410,0.3925716148486207,34398,318575,0.10797457427607314,31811,381175,0.08345510592247656,44351,738950,0.060018945801475064,2857,144422,0.019782304635027906,96,40684,0.0023596499852521877,429862,2092873,0.20539325606474926,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Castilla - La Mancha,130918,135194,0.9683713774279924,59961,159101,0.376873809718355,15260,218444,0.06985772097196535,23878,307478,0.07765758851039749,36832,707865,0.05203252032520325,3817,149518,0.025528698885752887,89,42364,0.0021008403361344537,270755,1719964,0.1574189924905405,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Cataluña,428536,447196,0.9582733298151146,282137,635292,0.4441060173904283,62724,837584,0.07488681732220291,77442,1091780,0.07093187272161058,141717,2803626,0.05054775494306302,19178,556316,0.03447321306595532,306,159864,0.0019141270079567633,1012040,6531658,0.1549438136534399,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,C. Valenciana,281130,276531,1.016631046790414,216546,437862,0.4945530783671568,28280,580728,0.048697496934881734,35433,752334,0.047097432789160135,70885,1765967,0.040139481655093213,5738,352834,0.01626260507774194,115,103049,0.0011159739541383225,638127,4269305,0.14946859032090704,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Extremadura,75109,76005,0.9882113018880336,51660,91876,0.562279594235709,9510,125297,0.07589966240213253,13545,169216,0.0800456221633888,20405,351778,0.058005332908823176,944,76088,0.01240668699400694,46,20953,0.0021953896816684962,171219,911213,0.1879022797084765,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,Galicia,227698,234302,0.9718141543819515,144067,289762,0.49719079796522664,17586,346927,0.05069077932821602,24421,405889,0.06016669582077859,40415,889004,0.04546098780207963,1696,152745,0.011103473108776065,9,44014,0.0002044803926023538,455892,2362643,0.19295847912697772,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
10/5/21,La Rioja,22315,22207,1.0048633313819966,10300,28125,0.3662222222222222,3805,37718,0.10088021634232992,3441,47664,0.07219284994964753,4782,107618,0.04443494582690628,401,21170,0.01894189891355692,9,6286,0.0014317531021317213,45053,270788,0.16637738747654993,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210510.ods
