date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
21/12/21,Andalucía,10486800,264000,2119500,1537200,333500,14741000,14910570,1.0115032901431382,7079078,6823210,1760787,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Aragón,1675761,36000,368490,255200,63565,2399016,2368057,0.9870951256681906,1093171,1059517,339794,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Asturias,1447025,24000,341040,220900,43000,2075965,2041850,0.983566678628975,889809,868526,357210,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Baleares,1318884,36000,405070,225400,56420,2041774,1846783,0.9044992246938202,886359,860139,199264,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Canarias,2503770,54000,624700,455800,133650,3771920,3622292,0.9603310780716452,1724362,1658971,413179,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Cantabria,844305,18000,127900,125200,22200,1137605,1087367,0.9558388016930305,496927,481695,152863,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Castilla y Leon,3867399,54000,611570,466170,97620,5096759,4670287,0.9163248644874125,2052531,1989750,853680,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Castilla La Mancha,2531745,60000,631270,382100,93735,3698850,3565043,0.9638247022723279,1643295,1577970,512049,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Cataluña,8569700,234000,2654900,1514300,375750,13348650,12949433,0.9700930805736909,6182032,5961121,1551649,19/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,C. Valenciana,6256180,150000,1543650,863900,213125,9026855,8901761,0.986142017347127,4177432,4051837,1130610,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Extremadura,1464233,30000,231770,185400,49265,1960668,2008793,1.0245452060216211,917352,889298,292134,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,Galicia,3874579,60000,725000,573400,122700,5355679,5621970,1.0497212398278537,2373503,2301193,1152665,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
21/12/21,La Rioja,421265,12000,91600,53240,15200,593305,578631,0.9752673582727265,266027,257951,89243,20/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211221.ods
