date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
5/5/21,Andalucía,2185650,282000,951000,48650,3467300,3051706,0.8801390130649208,2126959,948493,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Aragón,444915,58700,149400,7600,660615,557760,0.8443041711132808,401040,164503,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Asturias,419765,53800,114600,5850,594015,520635,0.8764677659655059,347648,178585,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Baleares,240210,32000,131500,6700,410410,346609,0.8445432616164323,248376,102134,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Canarias,486690,62500,244500,12500,806190,652877,0.8098301889132835,468568,193483,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Cantabria,198465,25500,65400,3300,292665,243509,0.8320400457861378,167228,77115,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Castilla y Leon,982515,128400,269100,13800,1393815,1160331,0.8324856598616028,802106,368204,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Castilla La Mancha,619965,81200,228800,11700,941665,775768,0.8238258828776688,548163,233119,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Cataluña,2160440,285700,874100,44700,3364940,2840839,0.8442465541733285,1989218,875816,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,C. Valenciana,1323460,174300,568100,29000,2094860,1806822,0.8625025061340614,1286949,541465,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Extremadura,362195,46000,119400,6100,533695,467248,0.8754963040688033,317930,153080,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Galicia,1010995,129800,303700,15550,1460045,1244020,0.8520422315750542,859361,392839,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,La Rioja,104195,13200,35700,1900,154995,136822,0.8827510564856931,99011,38673,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Madrid,1765455,232200,762000,38900,2798555,2336594,0.8349287400104697,1730570,627866,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Murcia,379805,47900,169800,8650,606155,461853,0.761938778035321,334527,127625,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Navarra,197295,25900,74300,3850,301345,266367,0.8839270603461149,188320,81678,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,País Vasco,714690,93000,249500,12750,1069940,926363,0.8658083630857805,672479,266384,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Ceuta,14850,2000,10000,450,27300,23927,0.8764468864468864,16969,7405,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Melilla,13680,1900,10000,450,26030,21323,0.8191701882443334,15003,6571,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Fuerzas Armadas,21840,0,66100,0,87940,75193,0.8550488969752104,65916,9277,4/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
5/5/21,Totales,13647075,1776000,5397000,272400,21092475,17916566,0.8494292869850504,12686341,5394315,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210505.ods
