date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
2/7/21,Andalucía,5493240,833000,1455800,299300,8081340,7733361,0.9569404331459882,4683582,3203990,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Aragón,974925,136100,228700,46800,1386525,1265011,0.9123607580101333,756687,566679,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Asturias,831605,113200,175400,36100,1156305,1129833,0.9771063862908143,677516,490643,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Baleares,702360,106600,201400,41300,1051660,949757,0.9031027138048419,588046,408027,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Canarias,1333770,199900,374400,76900,1984970,1830167,0.9220124233615622,1131915,780965,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Cantabria,430125,59700,100200,20550,610575,548439,0.8982336322319125,331622,231383,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Castilla y Leon,1946595,273800,411900,84650,2716945,2408444,0.8864529830379342,1446383,1063255,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Castilla La Mancha,1422585,212900,350900,72375,2058760,1889187,0.917633429831549,1165617,792039,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Cataluña,5221160,762200,1338100,274850,7596310,6840729,0.9005331535969437,4216508,2812120,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,C. Valenciana,3322990,486400,869800,178800,4857990,4304364,0.8860380527749131,2587564,1866610,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Extremadura,783395,108100,183000,37600,1112095,1063300,0.9561233527711211,640230,472999,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Galicia,2103775,288200,464800,95700,2952475,2787418,0.944095377606923,1647206,1263951,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,La Rioja,230555,32100,54900,11300,328855,289411,0.8800565598820149,166909,136369,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Madrid,4417845,672900,1166300,239600,6496645,5472235,0.8423170728891605,3291965,2506715,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Murcia,962465,142200,259900,53400,1417965,1271373,0.8966180406427521,772363,545305,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Navarra,457035,68600,113700,23350,662685,612837,0.9247787410308065,377812,270770,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,País Vasco,1600380,222600,380800,78550,2282330,2112465,0.9255738653043162,1295403,929931,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Ceuta,49950,7900,15100,2950,75900,71373,0.9403557312252965,44362,31030,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Melilla,49950,7800,15100,2950,75800,65951,0.8700659630606861,40600,30726,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Fuerzas Armadas,46392,16300,106100,2000,170792,145670,0.8529088013490094,84466,62104,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Sanidad Exterior,0,2490,0,2030,4520,1658,0.3668141592920354,1481,751,1/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
2/7/21,Totales,32381097,4752990,8266300,1681055,47081442,42792983,0.908914026040239,25948237,18466362,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210702.ods
