date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
5/10/21,Andalucía,9434970,2019500,1528900,333500,13316870,12698328,0.9535519983299379,6793030,6604559,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Aragón,1531845,275200,265100,64700,2136845,1971302,0.9225292428791044,1060492,1036392,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Asturias,1224725,162000,220900,43000,1650625,1658617,1.0048418023475956,871804,860592,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Baleares,1272150,305100,256400,57600,1891250,1583287,0.8371643093192334,847965,828316,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Canarias,2358690,574700,455800,133650,3522840,3112021,0.8833841446105982,1663880,1616891,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Cantabria,727305,114900,125200,24950,992355,907080,0.9140680502441163,479765,470862,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Castilla y Leon,2916525,412400,481200,102200,3912325,3715331,0.949647843673519,1992202,1948509,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Castilla La Mancha,2330505,446800,394900,95075,3267280,2984284,0.9133848338679268,1608826,1541710,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Cataluña,8368460,1604900,1514300,375750,11863410,10949625,0.9229745073296801,5906840,5734596,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,C. Valenciana,5797540,1213650,863900,213450,8088540,7566589,0.9354703073731477,4053311,3966989,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Extremadura,1226825,218200,186000,51750,1682775,1681687,0.9993534489162247,893555,876546,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
5/10/21,Galicia,3155029,507400,573400,122700,4358529,4364374,1.0013410487804486,2302056,2271310,4/10/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211005.ods
