date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
16/6/21,Andalucía,4199220,612000,1293200,252600,6357020,6062346,0.953645890684629,3923179,2232974,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Aragón,770175,110300,203200,39500,1123175,1028134,0.9153818416542391,667558,401383,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Asturias,674825,93400,155800,30500,954525,931972,0.9763725413163615,593687,365083,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Baleares,539730,77600,178900,34900,831130,736967,0.8867048476170996,488779,283925,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Canarias,1055310,147100,332500,64900,1599810,1424949,0.8906988954938398,943824,549306,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Cantabria,341205,48300,89000,17350,495855,448129,0.9037500882314387,290840,168792,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Castilla y Leon,1582725,227000,365900,71450,2247075,2000741,0.8903757106460621,1264885,801113,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Castilla La Mancha,1109025,161000,311600,61075,1642700,1485388,0.9042357095026481,978851,560198,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Cataluña,4030100,588700,1188700,232050,6039550,5404506,0.8948524310586053,3470918,2018402,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,C. Valenciana,2549620,371100,772600,150900,3844220,3427034,0.8914770746731456,2230209,1320074,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Extremadura,621935,87400,162500,31700,903535,848863,0.9394909992418666,542625,341422,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Galicia,1689595,235400,412900,80800,2418695,2290350,0.9469362610829394,1437272,948536,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,La Rioja,182585,25800,48700,9500,266585,237471,0.8907890541478328,153557,95176,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Madrid,3381225,496200,1036100,202200,5115725,4458935,0.8716135054171208,2846223,1833835,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Murcia,733145,106700,230800,45100,1115745,997643,0.8941496488893071,654004,381018,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Navarra,356415,51700,101000,19750,528865,502357,0.9498775679993949,327414,202714,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,País Vasco,1261080,179400,338200,66250,1844930,1728307,0.9367873035833337,1090574,725161,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Ceuta,38250,5000,13500,2550,59300,55167,0.9303035413153457,35862,22514,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Melilla,38250,4900,13500,2550,59200,50460,0.8523648648648648,32449,20256,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Fuerzas Armadas,37248,16300,96100,1000,150648,104359,0.6927340555467049,75764,29128,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
16/6/21,Sanidad Exterior,0,1900,0,0,1900,445,0.23421052631578948,445,0,15/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210616.ods
