date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
22/3/21,Andalucía,899820,111200,343800,1354820,1185021,0.8746704359250675,420167,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Aragón,165285,21700,54000,240985,206488,0.8568500114114986,72018,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Asturias,161195,20700,41500,223395,186327,0.8340696971731686,73510,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Baleares,86940,11100,47500,145540,124537,0.8556891576198983,35863,20/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Canarias,186000,22900,88400,297300,237712,0.7995694584594686,79378,20/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Cantabria,79125,9700,23600,112425,90057,0.801040693795864,36150,19/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Castilla y Leon,364755,47700,97300,509755,425312,0.8343459112711008,152775,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Castilla La Mancha,239715,31000,83100,353815,267942,0.7572940661079943,93690,20/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Cataluña,819620,105400,316100,1241120,1006049,0.8105976859610674,342038,20/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,C. Valenciana,450640,57800,205400,713840,560267,0.7848635548582316,198337,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Extremadura,143405,17800,43200,204405,170024,0.8317996135123896,64751,18/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Galicia,313675,41400,109800,464875,385402,0.8290443667652595,119986,20/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,La Rioja,41015,4800,12900,58715,50050,0.8524227199182491,16774,19/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Madrid,667995,85200,275500,1028695,848206,0.8245456622225247,232389,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Murcia,162185,19800,61300,243285,198036,0.814008261915038,64677,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Navarra,76785,9700,26800,113285,99308,0.8766209118594694,30828,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,País Vasco,238500,30800,90200,359500,262965,0.7314742698191933,72611,21/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Ceuta,5490,900,3500,9890,9432,0.953690596562184,2542,17/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Melilla,4320,800,3500,8620,8773,1.0177494199535964,2384,20/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
22/3/21,Totales,5106465,650400,1927400,7684265,6321908,0.8227082225821207,2110868,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210322.ods
