date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
15/7/21,Andalucía,6111000,913500,1805800,476000,9306300,8838716,0.9497561866692456,5040162,4017942,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Aragón,1070865,144700,285700,56900,1558165,1433620,0.9200694406561565,834046,672320,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Asturias,904145,119800,233400,43750,1301095,1261304,0.9694172985062582,696006,606676,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Baleares,795960,130800,256400,55550,1238710,1129759,0.912044788530003,669679,520829,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Canarias,1511610,232300,503700,111900,2359510,2119668,0.8983509287945378,1267228,955487,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Cantabria,472245,63500,130200,24950,690895,626780,0.9072000810542846,357747,288504,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Castilla y Leon,2117415,289400,514400,102850,3024065,2740815,0.9063346852663551,1537080,1321495,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Castilla La Mancha,1570005,226200,460900,89425,2346530,2155096,0.9184182601543556,1271711,954976,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Cataluña,5778080,826000,1698100,394000,8696180,8059021,0.9267311624184412,4649678,3795297,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,C. Valenciana,3685690,529700,1009800,307250,5532440,5087099,0.9195036909573353,2910506,2337451,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Extremadura,860615,115000,228000,45550,1249165,1212376,0.9705491268167136,701919,567648,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Galicia,2297995,305800,595400,116000,3315195,3194879,0.9637077155340786,1790827,1540891,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,La Rioja,253955,34200,61400,14150,363705,327878,0.9014943429427695,186940,160766,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Madrid,4920945,743400,1509400,341800,7515545,6500279,0.8649111940651011,3974061,2941958,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Murcia,1081805,162600,259900,88100,1592405,1470620,0.9235213403625334,855985,670178,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,Navarra,503835,72900,145700,28900,751335,702017,0.9343595067446612,408717,332398,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
15/7/21,País Vasco,1759500,237000,549600,97800,2643900,2404454,0.9094345474488446,1422103,1115787,14/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210715.ods
