date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
2/2/22,Andalucía,11145510,768000,3319500,1537200,333500,17103710,16308402.0,0.9535008486462878,7422078,6902319,3447108,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Aragón,1805571,96000,448490,254710,59180,2663951,2543840.0,0.9549124589754091,1141186,1073423,621661,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Asturias,1503185,54000,516040,220900,43000,2337125,2220571.5,0.9501295394983152,922711,872733,683001,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Baleares,1318884,102000,529070,225400,56520,2231874,1972062.5,0.8835904266997151,922942,878351,419482,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Canarias,2671080,162000,824700,455800,133650,4247230,3973393.0,0.9355257426605105,1805507,1679930,868268,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Cantabria,882915,42000,170400,120490,22145,1237950,1202156.5,0.9710864736055576,515690,488337,316537,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Castilla y Leon,3987903,162000,691970,466170,95315,5403358,5111772.5,0.9460362426476276,2135389,2007071,1351896,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Castilla La Mancha,2694375,180000,840660,380370,92350,4187755,3782467.0,0.9032206993962159,1749397,1593880,893925,30/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Cataluña,8673200,690000,3358880,1485670,355800,14563550,13689066.0,0.93995392606885,6452102,6085934,3323109,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,C. Valenciana,6558040,642000,2043640,863900,213125,10320705,9629632.5,0.9330401847548205,4388670,4095861,2435363,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Extremadura,1554323,84000,291770,182600,40185,2152878,2178821.0,1.0,956488,895488,528015,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Galicia,4029019,186000,959980,571870,122515,5869384,5940906.0,1.0,2463439,2320095,1873693,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,La Rioja,439985,24000,109600,53240,15200,642025,609518.0,0.9493680152642031,281715,261545,141838,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Madrid,8746845,390000,2170800,1222100,321450,12851195,12572790.0,0.9783362558890438,5737056,5369674,2919775,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Murcia,1687865,150000,623000,253010,68300,2782175,2701585.5,0.9710336337577614,1294910,1199949,604697,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Navarra,861447,54000,274760,135150,23710,1349067,1252731.5,0.9285910188300507,564291,533258,307824,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,País Vasco,2998530,156000,817900,444200,101305,4517935,4270703.0,0.9452776545036615,1937292,1826317,1091231,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Ceuta,101274,12000,28110,18100,3935,163419,145695.5,0.891545658705536,69072,63451,28391,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Melilla,100260,12000,23500,15100,5750,156610,133125.5,0.8500446970180704,64524,59140,24394,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,198100.5,0.9321235989949465,94907,90862,36235,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Sanidad Exterior,0,0,7430,0,4690,12120,11764.0,0.9706270627062706,7954,7473,2146,1/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
2/2/22,Totales,61808637,3966000,18108500,9009780,2113625,95006542,90449104.0,0.952030271768022,40927320,38305091,21918589,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220202.ods
