date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
23/4/21,Andalucía,382779,413516,0.9256691397672642,27482,650381,0.042255231933282185,44762,916147,0.0488589713222878,73892,1265021,0.05841167854130485,137804,3009381,0.04579147671896646,12973,625846,0.020728741575403532,147,181921,0.0008080430516542895,679839,7062213,0.0962643012891285,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Aragón,72208,98807,0.7307984252127886,3649,118955,0.030675465512168466,9753,156367,0.06237249547538803,14282,198266,0.072034539457093,22002,446083,0.04932265968440851,1478,89180,0.016573222695671675,27,25106,0.00107544013383255,123399,1132764,0.10893619500619724,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Asturias ,70529,87826,0.8030537653997677,4440,109249,0.04064110426640061,10986,149652,0.0734103119236629,14364,162645,0.08831504196255649,22113,322095,0.06865365808224282,2495,54179,0.046051052991011275,29,15563,0.0018633939471824198,124956,901209,0.13865374180683948,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Baleares,35425,49542,0.7150498566872553,2405,80516,0.029869839534999255,5168,117231,0.04408390272197627,7837,165797,0.04726864780424254,18126,464054,0.03906010938382171,1318,85839,0.015354326122158925,31,23300,0.0013304721030042918,70310,986279,0.07128814463250256,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Canarias,53490,90236,0.592778935236491,16629,154531,0.10760947641573536,9985,235092,0.04247273407857349,17589,350512,0.05018087825809102,35307,832411,0.04241534530418267,2471,163899,0.015076358000964008,25,44352,0.0005636724386724386,135496,1871033,0.07241774998089291,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Cantabria,32515,41042,0.7922372204083622,1854,53066,0.03493762484453322,3879,77345,0.050151916736699206,5775,89964,0.0641923436041083,11056,194241,0.05691898208926025,643,34935,0.01840561041935022,5,10791,0.0004633490872022982,55727,501384,0.11114634691174828,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Castilla y Leon,159297,223657,0.7122379357677158,13481,245410,0.05493256183529604,20639,318575,0.0647853723612964,30574,381175,0.08020987735292189,42931,738950,0.0580973002232898,2723,144422,0.018854468155821136,89,40684,0.002187592173827549,269734,2092873,0.12888216341842051,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Castilla - La Mancha,104134,135194,0.770256076453097,6742,159101,0.04237559789064808,14216,218444,0.06507846404570508,23004,307478,0.07481510872322572,35690,707865,0.05041921835378215,3672,149518,0.024558915983359863,86,42364,0.0020300254933434047,187544,1719964,0.10903949152424121,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Cataluña,305632,447196,0.6834408178964033,37090,635292,0.058382602016080795,54918,837584,0.06556715505549295,71192,1091780,0.06520727619117404,131621,2803626,0.04694670401829631,17150,556316,0.030827802903385847,252,159864,0.0015763398889055698,617855,6531658,0.09459389943564099,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,C. Valenciana,229557,276531,0.8301311607016935,13213,437862,0.030176174228409864,24594,580728,0.042350291358432865,34747,752334,0.046185603734511534,69521,1765967,0.03936710029122854,5485,352834,0.015545553999897968,107,103049,0.0010383409834156566,377224,4269305,0.08835723847324096,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Extremadura,67603,76005,0.8894546411420301,5200,91876,0.05659802342287431,7982,125297,0.06370463778063322,13197,169216,0.07798907904689864,19983,351778,0.056805712693801205,924,76088,0.012143833455998317,41,20953,0.00195676036844366,114930,911213,0.126128578060234,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Galicia,156796,234302,0.6692047016243993,5046,289762,0.017414291729074206,17005,346927,0.04901607542797188,23947,405889,0.05899888885877666,39585,889004,0.04452735870704744,1620,152745,0.010605911813807326,3,44014,6.816013086745126e-05,244002,2362643,0.10327501869728097,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,La Rioja,15932,22207,0.7174314405367677,722,28125,0.02567111111111111,2461,37718,0.06524736200222706,3416,47664,0.07166834508224236,4728,107618,0.04393317103086844,392,21170,0.018516769012753898,7,6286,0.0011135857461024498,27658,270788,0.102138942641476,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Madrid,244625,364122,0.6718215323435551,10592,526081,0.020133781680007453,32004,703323,0.04550398607752057,52170,972783,0.053629637853457555,112463,2513737,0.04473936613098347,13954,479716,0.02908804375922421,72,135861,0.0005299534082628569,465880,5695623,0.08179614416192926,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
23/4/21,Murcia,58089,69771,0.8325665391065056,2887,102899,0.028056638062566204,7579,146909,0.051589759647128496,13947,213256,0.0654002700979105,27758,551265,0.05035327836884257,2530,118667,0.021320164830997666,98,34712,0.002823231159253284,112888,1237479,0.0912241743092206,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210423.ods
