date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
25/5/21,Andalucía,429098,413516,1.0,636212,650381,0.9782143082285614,804877,916147,0.8785456919031552,617562,1265021,0.48818320012078853,379702,3009381,0.12617279101582685,37146,625846,0.05935325942803821,494,181921,0.0027154644048790408,2905091,7062213,0.41135703496906706,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Aragón,100156,98807,1.0,115969,118955,0.9748980706990038,138529,156367,0.8859222214405853,80265,198266,0.4048349187455237,59726,446083,0.13388988147945563,6544,89180,0.07337968154294684,55,25106,0.002190711383732972,501244,1132764,0.4424964070185846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Asturias ,87968,87826,1.0,112029,109249,1.0,133684,149652,0.8932991206265202,76337,162645,0.4693473515939623,44793,322095,0.13906766637172263,4526,54179,0.08353790213920523,43,15563,0.002762963438925657,459380,901209,0.5097374748809654,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Baleares,50173,49542,1.0,75427,80516,0.9367951711461076,93329,117231,0.7961119499108598,89859,165797,0.5419820624016116,49185,464054,0.10598982015024114,4290,85839,0.049977283053157656,41,23300,0.001759656652360515,362304,986279,0.36734433157352026,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Canarias,90078,90236,0.9982490358615187,143875,154531,0.9310429622535284,193189,235092,0.8217591411022068,143241,350512,0.4086621856027754,97565,832411,0.11720772551059512,7709,163899,0.04703506427739034,72,44352,0.0016233766233766235,675729,1871033,0.3611529032358061,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Cantabria,41925,41042,1.0,55077,53066,1.0,67853,77345,0.8772771349149913,30452,89964,0.3384909519363301,25288,194241,0.13018878609562348,1775,34935,0.05080864462573351,9,10791,0.0008340283569641367,222379,501384,0.4435303081071594,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Castilla y Leon,227624,223657,1.0,246222,245410,1.0,296147,318575,0.929598995526956,96616,381175,0.25346887912376204,98149,738950,0.13282224778401786,8980,144422,0.06217889241251333,112,40684,0.0027529249827942187,973850,2092873,0.46531729350037004,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Castilla - La Mancha,136684,135194,1.0,155524,159101,0.9775174260375484,200480,218444,0.9177638204757284,165284,307478,0.5375474017653296,85570,707865,0.1208846319566584,7722,149518,0.05164595567088912,110,42364,0.002596544235671797,751374,1719964,0.4368544923033273,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,Cataluña,452340,447196,1.0,595192,635292,0.9368794192276937,691093,837584,0.8251029150509084,577979,1091780,0.5293914524904285,343507,2803626,0.12252240491420753,46169,556316,0.08299060246334818,733,159864,0.004585147375268979,2707013,6531658,0.4144450000290891,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
25/5/21,C. Valenciana,293198,276531,1.0,423219,437862,0.9665579566164682,509352,580728,0.8770922015125842,276730,752334,0.36782865057275094,213488,1765967,0.12089014120875419,20923,352834,0.05929984071829812,186,103049,0.0018049665693019826,1737096,4269305,0.4068802767663589,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210525.ods
