date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
25/1/22,Andalucía,10959480,672000,2819500,1537200,333500,16321680,15891848.5,0.9736649964954588,7400113,6891689,2892612,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Aragón,1773981,96000,448490,254710,59180,2632361,2497515.5,0.9487739333624834,1138290,1072451,558280,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Asturias,1503185,54000,516040,220900,43000,2337125,2185162.5,0.9349788736160881,921259,871905,644419,23/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Baleares,1318884,90000,529070,225400,56520,2219874,1932720.0,0.8706440095248649,920402,875482,361724,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Canarias,2623110,144000,724700,455800,133650,4081260,3915899.5,0.9594829782959184,1796463,1674877,804119,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Cantabria,882915,42000,170400,120490,22145,1237950,1178466.0,0.9519495940869986,514859,487264,290185,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Castilla y Leon,3987903,144000,611570,466170,95315,5304958,5051257.5,0.9521767184584685,2132744,2005233,1264512,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Castilla La Mancha,2648745,156000,840660,380370,92350,4118125,3742721.5,0.9088411595082714,1742892,1599888,845758,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,Cataluña,8572580,600000,3208880,1485670,355800,14222930,13569867.0,0.9540837928612459,6435815,6072275,3156171,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
25/1/22,C. Valenciana,6558040,582000,2043640,863900,213125,10260705,9473003.5,0.9232312497045768,4379310,4090881,2153109,24/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220125.ods
