date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
25/3/21,Andalucía,999270,111200,361600,1472070,1293949,0.8789996399627735,472276,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Aragón,187515,21700,56800,266015,220730,0.8297652388023232,79780,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Asturias,182255,20700,43600,246555,197725,0.8019508831700838,77763,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Baleares,99810,11100,49900,160810,132167,0.821882967477147,37780,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Canarias,209400,22900,93000,325300,254352,0.7818997848140178,90901,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Cantabria,88485,9700,24800,122985,97301,0.7911615237630605,40331,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Castilla y Leon,413895,47700,102400,563995,456309,0.8090656832064114,170331,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Castilla La Mancha,270135,31000,87400,388535,291786,0.75099025827789,104759,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Cataluña,923750,105400,332500,1361650,1062479,0.7802878860206367,379408,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,C. Valenciana,518500,57800,216100,792400,612340,0.772766279656739,227657,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Extremadura,160955,17800,45400,224155,181812,0.8110994624255538,70649,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Galicia,369835,41400,115500,526735,418902,0.795280359193902,136454,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,La Rioja,45695,4800,13600,64095,53810,0.8395350651376863,18407,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Madrid,753405,85200,289800,1128405,915887,0.8116651379602182,287225,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Murcia,179735,19800,64500,264035,206638,0.7826159410684189,70801,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Navarra,86145,9700,28200,124045,105316,0.8490144705550405,33985,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,País Vasco,275940,30800,94900,401640,302858,0.7540533811373369,83422,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Ceuta,6660,900,3700,11260,10121,0.8988454706927176,3206,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Melilla,6660,800,3700,11160,9477,0.8491935483870968,2409,24/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Fuerzas Armadas,19500,0,33100,52600,15777,0.29994296577946766,4658,23/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
25/3/21,Totales,5797545,650400,2060500,8508445,6839736,0.8038761489320316,2392202,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210325.ods
