date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
18/2/21,Andalucía,568710,36300,74500,679510,506973,0.746086150314197,202631,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Aragón,96255,6300,11700,114255,101956,0.8923548203579712,40945,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Asturias,98015,6300,9000,113315,85458,0.7541631734545294,35251,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Baleares,49500,3200,10300,63000,46824,0.7432380952380953,19906,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Canarias,111120,7000,19200,137320,111897,0.8148630935042237,46799,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Cantabria,47535,2900,5100,55535,44700,0.8048978121905105,19118,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Castilla y Leon,211485,13500,21100,246085,202462,0.8227319828514538,83192,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Castilla La Mancha,143775,9200,18000,170975,137438,0.8038485158648925,58335,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Cataluña,489680,31400,68600,589680,443181,0.7515618640618641,170429,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,C. Valenciana,247060,15700,44500,307260,233828,0.7610102193581982,96724,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Extremadura,88415,5400,9300,103115,85553,0.8296853028172428,35477,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Galicia,153385,9800,23800,186985,142844,0.7639329357969891,57531,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,La Rioja,23465,1400,2800,27665,22749,0.8223025483462859,8812,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Madrid,398895,25400,59800,484095,364384,0.7527117611212675,163768,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Murcia,103685,6600,13300,123585,96682,0.7823117692276571,42022,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Navarra,46365,2900,5800,55065,43893,0.7971125034050668,17700,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,País Vasco,127350,7900,19600,154850,104091,0.6722053600258314,43642,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Ceuta,4320,400,800,5520,4434,0.8032608695652174,1019,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Melilla,3150,400,800,4350,3404,0.782528735632184,1255,17/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
18/2/21,Totales,3012165,192000,418000,3622165,2782751,0.7682562776681902,1144556,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210218.ods
