date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
29/3/21,Andalucía,999270,111200,361600,1472070,1375025,0.9340758251985299,501832,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Aragón,187515,21700,56800,266015,236543,0.8892092551171926,85599,27/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Asturias,182255,20700,43600,246555,212464,0.8617306483340431,81224,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Baleares,99810,11100,49900,160810,150294,0.9346060568372614,43605,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Canarias,209400,22900,93000,325300,283444,0.8713310790039963,97871,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Cantabria,88485,9700,24800,122985,107067,0.8705695816562995,43031,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Castilla y Leon,413895,47700,102400,563995,507694,0.9001746469383594,188358,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Castilla La Mancha,270135,31000,87400,388535,332205,0.8550194963130735,114832,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Cataluña,923750,105400,332500,1361650,1192191,0.8755487827268388,411550,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,C. Valenciana,518500,57800,216100,792400,734893,0.9274268046441191,245326,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Extremadura,160955,17800,45400,224155,204735,0.9133635207780331,73575,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Galicia,369835,41400,115500,526735,447652,0.8498618850085906,144511,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,La Rioja,45695,4800,13600,64095,59760,0.9323660191902644,19519,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Madrid,753405,85200,289800,1128405,995208,0.8819599345979502,325542,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Murcia,179735,19800,64500,264035,223145,0.8451341678186604,82876,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Navarra,86145,9700,28200,124045,113215,0.9126929743238341,36212,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,País Vasco,275940,30800,94900,401640,352196,0.8768947316004382,97931,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Ceuta,6660,900,3700,11260,11097,0.9855239786856128,3555,26/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Melilla,6660,800,3700,11160,10084,0.903584229390681,2417,26/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Fuerzas Armadas,19500,0,33100,52600,22527,0.4282699619771863,4843,28/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
29/3/21,Totales,5797545,650400,2060500,8508445,7571439,0.8898734140022061,2604209,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210329.ods
