date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
9/8/21,Andalucía,7031790,1193300,1805800,525450,10556340,10619062,1.0059416426526617,6012543,4901710,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Aragón,1213605,170500,285700,64700,1734505,1708972,0.985279373654155,957844,845565,7/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Asturias,1011785,139600,235900,49700,1436985,1452967,1.011121897584178,801169,699628,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Baleares,964440,207700,256400,62400,1490940,1380062,0.9256321515285658,782874,675424,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Canarias,1776030,336900,503700,133650,2750280,2655699,0.9656104105763776,1534597,1258483,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Cantabria,535425,74900,130200,24950,765475,739231,0.9657154054671936,408663,359319,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Castilla y Leon,2371305,336200,514400,112850,3334755,3188490,0.956139206628373,1789375,1565829,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Castilla La Mancha,1789965,267100,460900,101375,2619340,2544615,0.9714718211457848,1435219,1184119,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Cataluña,6608780,1038500,1698100,439500,9784880,9365259,0.9571153657479703,5279187,4594807,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,C. Valenciana,4226230,670900,906800,307250,6111180,5998909,0.9816285889140886,3428321,2912977,7/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Extremadura,975275,135700,228000,51750,1390725,1422297,1.022701828183142,784883,707475,8/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,Galicia,2586985,358600,595400,131800,3672785,3645836,0.9926625163193599,2006148,1800027,7/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
9/8/21,La Rioja,289055,40500,61400,15200,406155,387001,0.9528406642784158,223229,190562,6/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210809.ods
