date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
17/2/21,Andalucía,568710,36300,74500,679510,485673,0.7147400332592604,198314,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Aragón,96255,6300,11700,114255,96987,0.8488643823027439,39674,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Asturias,98015,6300,9000,113315,83128,0.7336010236950095,34568,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Baleares,49500,3200,10300,63000,45348,0.7198095238095238,19361,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Canarias,111120,7000,19200,137320,109051,0.7941377803670259,45239,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Cantabria,47535,2900,5100,55535,43913,0.7907265688304673,19062,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Castilla y Leon,211485,13500,21100,246085,196196,0.7972692362395107,81422,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Castilla La Mancha,143775,9200,18000,170975,132722,0.7762655358970609,55447,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Cataluña,489680,31400,68600,589680,427525,0.7250118708452041,168254,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,C. Valenciana,247060,15700,44500,307260,228180,0.7426283928920133,96040,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Extremadura,88415,5400,9300,103115,82086,0.7960626484992485,33415,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Galicia,153385,9800,23800,186985,138601,0.7412412760381849,57397,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,La Rioja,23465,1400,2800,27665,22032,0.7963853244171336,8529,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Madrid,398895,25400,59800,484095,354258,0.7317943792024293,160202,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Murcia,103685,6600,13300,123585,93705,0.7582230853258891,39879,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Navarra,46365,2900,5800,55065,42492,0.7716698447289567,16873,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,País Vasco,127350,7900,19600,154850,101147,0.6531934129803035,43281,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Ceuta,4320,400,800,5520,4111,0.7447463768115942,969,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Melilla,3150,400,800,4350,3302,0.759080459770115,1254,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Totales,3012165,192000,418000,3622165,2690457,0.7427759364910212,1119180,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
