date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
25/2/21,Andalucía,662310,36300,144200,842810,688093,0.8164271899953727,221557,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Aragón,112635,6300,22600,141535,120420,0.8508142862189565,44734,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Asturias,112055,6300,17400,135755,109192,0.8043313321792935,38716,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Baleares,56520,3200,19900,79620,55834,0.7012559658377292,20975,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Canarias,129840,7000,37100,173940,133624,0.7682189260664597,51123,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Cantabria,55725,2900,9900,68525,53706,0.7837431594308647,20018,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Castilla y Leon,246585,13500,40800,300885,236901,0.7873473253900992,88071,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Castilla La Mancha,167175,9200,34800,211175,154252,0.7304463123002249,65766,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Cataluña,570410,31400,132700,734510,572114,0.7789056650011572,184380,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,C. Valenciana,288010,15700,86200,389910,301372,0.7729270857377344,100793,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Extremadura,102455,5400,18100,125955,102762,0.8158628081457664,38511,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Galicia,179125,9800,46100,235025,189969,0.8082927348154452,58354,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,La Rioja,28145,1400,5400,34945,25917,0.7416511661181857,9204,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Madrid,464415,25400,115600,605415,392366,0.6480942824343632,171359,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Murcia,121235,6600,25700,153535,113949,0.7421695378903833,49356,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Navarra,55725,2900,11200,69825,55427,0.7937987826709632,20842,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,País Vasco,148410,7900,37900,194210,119747,0.6165851397971268,45667,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Ceuta,4320,400,1500,6220,5956,0.957556270096463,1090,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Melilla,3150,400,1500,5050,4557,0.9023762376237624,1266,24/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
25/2/21,Totales,3508245,192000,808600,4508845,3436158,0.7620927310652729,1231782,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210225.ods
