date_pub,ccaa,Personas con al menos 1 dosis >=80 años,Población INE>=80 años,%,Personas con al menos 1 dosis 70-79 años,Población INE70-79 años,%.1,Personas con al menos 1 dosis 60-69 años,Población INE60-69 años,%.2,Personas con al menos 1 dosis 50-59 años,Población INE50-59 años,%.3,Personas con al menos 1 dosis 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas con al menos 1 dosis,Total Población INE Población a Vacunar (1),% Con al menos 1 dosis sobre Población a Vacunar INE,source_name,source
30/4/21,Andalucía,424291,413516,1.0,555887,650381,0.8547097778071623,479296,916147,0.5231649506029055,152377,1265021,0.1204541268484871,337362,3009381,0.11210345250401993,29613,625846,0.047316752044432656,344,181921,0.0018909306787011945,1979170,7062213,0.2802478486559383,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Aragón,99213,98807,1.0,104691,118955,0.8800891093270564,87554,156367,0.5599263271662179,28303,198266,0.14275266561084604,51841,446083,0.11621379877735757,5884,89180,0.06597891904014352,35,25106,0.0013940890623755278,377521,1132764,0.3332741859734243,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Asturias ,86871,87826,0.9891262268576504,91632,109249,0.8387445194006352,76379,149652,0.5103774089220324,25602,162645,0.15741031079959422,40510,322095,0.12577034725779662,3849,54179,0.07104228575647391,37,15563,0.002377433656749984,324880,901209,0.36049351482286573,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Baleares,48890,49542,0.9868394493561019,56372,80516,0.7001341348303443,62675,117231,0.5346282126741221,21389,165797,0.12900715935752757,43480,464054,0.0936959922767609,3767,85839,0.043884481412877596,35,23300,0.0015021459227467812,236608,986279,0.239899663279863,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Canarias,86460,90236,0.9581541735005984,111416,154531,0.7209944930143466,139858,235092,0.5949075255644599,30576,350512,0.08723239147304515,68688,832411,0.08251692973783384,6069,163899,0.03702890194571047,55,44352,0.001240079365079365,443122,1871033,0.2368328084004932,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Cantabria,41014,41042,0.9993177720383997,46357,53066,0.8735725323182452,32475,77345,0.41987200206865344,11842,89964,0.13163042994975768,23225,194241,0.11956795939065387,1616,34935,0.046257335050808646,5,10791,0.0004633490872022982,156534,501384,0.31220381982671963,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Castilla y Leon,226009,223657,1.0,217401,245410,0.8858685465139969,144964,318575,0.4550388448559994,57686,381175,0.15133731225814914,90108,738950,0.12194059137966033,7955,144422,0.055081635761864534,102,40684,0.002507128109330449,744225,2092873,0.35559969477364367,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Castilla - La Mancha,135502,135194,1.0,136738,159101,0.8594414868542624,110776,218444,0.5071139514017322,47443,307478,0.1542972180123456,77022,707865,0.10880888304973406,6345,149518,0.04243636217712918,102,42364,0.002407704654895666,513928,1719964,0.29880160282424517,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,Cataluña,444256,447196,0.9934257014821242,376262,635292,0.5922662334800375,511683,837584,0.6109035034098073,141648,1091780,0.12974042389492388,308108,2803626,0.10989625577733977,38370,556316,0.06897159168530116,386,159864,0.002414552369514087,1820713,6531658,0.27875204121220065,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
30/4/21,C. Valenciana,289053,276531,1.0,336683,437862,0.7689249124153272,252569,580728,0.4349178961579259,96213,752334,0.12788601870977517,205034,1765967,0.11610296228638474,17986,352834,0.050975812988544186,130,103049,0.0012615357742433212,1197668,4269305,0.28052996916359924,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210430.ods
