date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
30/12/21,Andalucía,10486800,264000,2419500,1537200,333500,15041000,14985605.5,0.9963170999268666,7159083,6840381,1999724,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Aragón,1675761,36000,368490,255200,63565,2399016,2347194.0,0.978398643443812,1112271,1061789,402990,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Asturias,1447025,24000,391040,220900,43000,2125965,2058396.0,0.9682172566340462,899034,868750,450119,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Baleares,1318884,36000,467070,225400,56420,2103774,1837833.0,0.8735886079017994,897043,864235,241848,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Canarias,2503770,54000,624700,455800,133650,3771920,3643783.5,0.9660288394239539,1748354,1661825,510018,28/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Cantabria,844305,18000,127900,125200,22200,1137605,1099265.0,0.9662976164837531,504267,482597,190168,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Castilla y Leon,3867393,54000,611570,466170,95310,5094443,4719044.5,0.9263121601321282,2075898,1992155,934093,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Castilla La Mancha,2531745,60000,751270,382100,93735,3818850,3523262.0,0.9225976406509813,1690781,1578318,589757,28/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Cataluña,8569700,234000,2654900,1514300,375750,13348650,12778822.5,0.9573119753682957,6287830,5982727,2029659,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,C. Valenciana,6256180,150000,1843650,863900,213125,9326855,8939839.5,0.9585052517702912,4242977,4054572,1425579,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Extremadura,1464233,30000,231770,182600,41245,1949848,2026564.5,1.0,930275,890111,357747,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Galicia,3874579,60000,760000,573400,122700,5390679,5502428.5,1.0,2380226,2301193,1334570,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,La Rioja,421265,12000,91600,53240,15200,593305,568735.0,0.9585879100968304,269204,258004,97624,28/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Madrid,8228535,204000,2120800,1222100,321450,12096885,11414404.5,0.9435821287877003,5544871,5298888,1846837,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Murcia,1687865,48000,498000,253010,68300,2555175,2507851.5,0.9814793507294021,1249647,1187763,348801,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Navarra,822075,18000,226500,136600,23750,1226925,1173044.5,0.956084927766571,549734,527142,202456,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,País Vasco,2842920,60000,742900,444200,101300,4191320,3957657.5,0.9442508565320711,1890542,1800975,711808,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Ceuta,97920,6000,22270,18100,3935,148225,129533.5,0.8738977905211671,65979,61129,15611,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Melilla,96750,6000,23500,15100,5750,147100,126531.5,0.8601733514615908,63577,58303,18625,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Fuerzas Armadas,48138,0,58300,103800,2000,212238,179341.0,0.8449994817139249,95301,91287,34706,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Sanidad Exterior,0,0,5980,0,4640,10620,10659.0,1.0,7823,7360,292,29/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
30/12/21,Totales,59085843,1374000,15041710,9048320,2140525,86690398,83529796.5,0.9635415043313101,39664717,37869504,13743032,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211230.ods
