date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
18/8/21,Andalucía,7861320,1305500,1805800,525450,11498070,11192510,0.9734251052567953,6307893,5192203,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,Aragón,1345815,203700,285700,64700,1899915,1778042,0.9358534460752191,983649,892200,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,Asturias,1089005,148800,235900,49700,1523405,1510427,0.9914809259520614,822472,737546,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,Baleares,1107180,252300,256400,62400,1678280,1437254,0.8563851085635293,801936,716296,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,Canarias,1967910,443900,503700,133650,3049160,2781775,0.912308635821013,1577077,1347109,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,Cantabria,593925,84600,130200,24950,833675,768404,0.9217069001709299,423247,374925,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,Castilla y Leon,2478945,358300,514400,112850,3464495,3332460,0.9618891064931542,1860988,1644071,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,Castilla La Mancha,2027475,330700,460900,101375,2920450,2675040,0.9159684295228475,1514776,1307125,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,Cataluña,7720280,1320500,1698100,439500,11178380,9778037,0.8747275544399099,5521312,4798949,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
18/8/21,C. Valenciana,5040550,871200,906800,307250,7125800,6522112,0.9152813719161357,3738708,3160915,17/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210818.ods
