date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
3/2/22,Andalucía,11145510,768000,3319500,1537200,333500,17103710,16348735.5,0.9558590212298969,7424028,6903791,3497513,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,Aragón,1805571,96000,448490,254710,59180,2663951,2550075.5,0.9572531551819083,1141780,1074070,628327,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,Asturias,1503185,54000,516040,220900,43000,2337125,2222397.5,0.9509108413114403,923065,872742,684874,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,Baleares,1318884,102000,529070,225400,56520,2231874,1974607.0,0.8847305000192663,923346,879294,421528,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,Canarias,2671080,162000,824700,455800,133650,4247230,3977205.5,0.9364233865366368,1805880,1680170,872697,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,Cantabria,882915,42000,170400,120490,22145,1237950,1205356.0,0.9736709883274769,515776,488398,319747,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,Castilla y Leon,3987903,162000,691970,466170,95315,5403358,5119620.0,0.9474885802495411,2135695,2007346,1364373,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,Castilla La Mancha,2694375,180000,840660,380370,92350,4187755,3783164.0,0.9033871370221037,1750094,1593880,893925,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,Cataluña,8673200,690000,3358880,1485670,355800,14563550,13700317.0,0.9407264712243925,6453060,6086976,3337719,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
3/2/22,C. Valenciana,6558040,642000,2043640,863900,213125,10320705,9652529.0,0.9352586863009843,4389103,4096532,2477958,2/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220203.ods
