date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
2/12/21,Andalucía,10135800,2019500,1537200,333500,14026000,13811001,0.9846713959788963,6895160,6788678,884554,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Aragón,1675761,293490,255200,63565,2288016,2171919,0.9492586590303564,1074351,1055633,169672,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Asturias,1430645,191040,220900,43000,1885585,1844359,0.9781362282792874,875101,867163,176632,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Baleares,1318884,335070,225400,57130,1936484,1736618,0.8967892324439551,870994,853665,110652,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Canarias,2403150,574700,455800,133650,3567300,3335049,0.9348944579934404,1694426,1650900,163657,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Cantabria,823245,114900,125200,22200,1085545,1005762,0.9265041983519798,485728,480149,83938,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Castilla y Leon,3867735,410000,466170,98120,4842025,4163761,0.8599214171756652,2016444,1978869,402876,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Castilla La Mancha,2461545,496270,382100,93735,3433650,3281060,0.9555604094767959,1632068,1570608,249906,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Cataluña,8469080,1804900,1514300,375750,12164030,11931566,0.980889228323179,6058138,5918103,691491,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,C. Valenciana,6197680,1213650,863900,213125,8488355,8168371,0.9623031788844835,4093220,4029904,506266,25/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Extremadura,1377755,214190,185700,49905,1827550,1868960,1.022658750786572,901928,888400,170413,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Galicia,3874579,537400,573400,122700,5108079,4831393,0.9458336490097353,2318391,2297011,423694,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,La Rioja,421265,67600,53240,15200,557305,533250,0.9568369205372282,262158,257426,49270,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Madrid,7637685,1645800,1222100,321450,10827035,10620537,0.9809275577293322,5414945,5295476,633498,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Murcia,1687865,498000,253010,68300,2507175,2406658,0.9599082632843738,1202997,1174204,159464,30/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Navarra,804525,151500,136600,23750,1116375,1084176,0.9711575411488075,532365,524989,96774,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,País Vasco,2748150,526100,444200,101300,3819750,3686752,0.9651814909352706,1826538,1793908,306834,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Ceuta,97920,22270,18100,3935,142225,121935,0.8573387238530498,63335,60762,5985,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Melilla,96750,23500,15100,5750,141100,110877,0.7858043940467754,60261,57811,3755,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177746,0.8374843336254583,95248,89105,146,29/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Sanidad Exterior,0,5540,0,4375,9915,7814,0.7880988401412002,5982,5674,5,1/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
2/12/21,Totales,57578157,11203720,9051420,2152440,79985737,76899564,0.9614159584476918,38379778,37638438,5289482,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211202.ods
