date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
25/11/21,Andalucía,9935730,2019500,1537200,333500,13825930,13649359,0.9872289965304323,6884742,6781427,741243,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Aragón,1575141,293490,255200,63565,2187396,2136008,0.976507225943542,1070880,1052797,140129,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Asturias,1374485,161040,220900,43000,1799425,1811280,1.006588215680009,874554,866738,144586,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Baleares,1318950,305100,227400,57600,1909050,1712591,0.8970906995626097,866539,849855,92905,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Canarias,2403150,574700,455800,133650,3567300,3261730,0.9143413786337006,1689884,1649154,97094,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Cantabria,768255,114900,125200,22200,1030555,980302,0.9512369548447196,484794,479435,60044,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Castilla y Leon,3274545,410240,467030,100375,4252190,4079817,0.9594625357756826,2012198,1976027,326318,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Castilla La Mancha,2360925,446270,382100,93735,3283030,3228339,0.9833413036128211,1628389,1569555,203116,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Cataluña,8469080,1604900,1514300,375750,11964030,11704870,0.9783384026954128,6026697,5903707,506251,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,C. Valenciana,6197680,1213650,863900,213125,8488355,8107898,0.9551789481000735,4093069,4029587,446182,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Extremadura,1377755,218200,186000,51750,1833705,1834373,1.000364289784889,900939,887384,137820,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Galicia,3663979,527400,573400,122700,4887479,4749910,0.9718527690860667,2316370,2295389,349707,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,La Rioja,421265,67600,53240,15200,557305,517154,0.927955069486188,261621,256919,34384,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Madrid,7637685,1645800,1222100,321450,10827035,10406173,0.9611286007665072,5394993,5281951,455852,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Murcia,1687865,398000,253010,68300,2407175,2342833,0.9732707426755429,1199718,1171601,101492,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Navarra,762405,151500,136600,23750,1074255,1061460,0.9880894201097504,530674,524055,76398,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,País Vasco,2748150,526100,444200,101300,3819750,3577080,0.9364696642450422,1822596,1791697,202988,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Ceuta,97920,22270,18100,3935,142225,120204,0.8451678678150817,63221,60628,4525,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Melilla,96750,23500,15100,5750,141100,106626,0.7556768249468462,58420,55993,2824,23/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Fuerzas Armadas,48138,58300,103800,2000,212238,177527,0.8364524731669164,95225,89056,0,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Sanidad Exterior,0,5240,0,4375,9615,7622,0.7927197087883515,5810,5561,0,24/11/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
25/11/21,Totales,56219853,10787700,9054580,2157010,78219143,75573156,0.9661721300117031,38281333,37578516,4123858,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20211125.ods
