date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
3/1/22,Andalucía,10486800,264000,2419500,1537200,333500,15041000,15032548.0,0.9994380692773087,7173040,6853856,2031959,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Aragón,1675761,36000,368490,255200,63565,2399016,2362837.0,0.9849192335524232,1115111,1066127,412159,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Asturias,1447025,24000,391040,220900,43000,2125965,2074524.0,0.9758034586646535,901119,870181,473478,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Baleares,1318884,36000,467070,225400,56420,2103774,1844982.5,0.8769870242716186,898719,866963,249803,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Canarias,2503770,54000,624700,455800,133650,3771920,3686323.0,0.9773067827525505,1757987,1663983,554143,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Cantabria,844305,18000,127900,125200,22200,1137605,1112768.5,0.9781677295722153,507287,484336,201620,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Castilla y Leon,3867393,54000,611570,466170,95310,5094443,4734697.0,0.9293846255616168,2077547,1994263,950796,31/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Castilla La Mancha,2531745,60000,751270,382100,93735,3818850,3551872.5,0.930089555756314,1694622,1588009,627902,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Cataluña,8569700,234000,2654900,1514300,375750,13348650,12868000.0,0.9639926134852588,6312001,6008529,2137382,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,C. Valenciana,6256180,150000,1843650,863900,213125,9326855,8979076.5,0.9627121360844572,4251091,4072162,1470154,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Extremadura,1464233,30000,231770,182600,41245,1949848,2037270.0,1.0,930673,892457,369057,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Galicia,3874579,60000,760000,573400,122700,5390679,5544340.5,1.0,2389291,2310848,1369616,1/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,La Rioja,421265,12000,91600,53240,15200,593305,572335.0,0.9646556155771483,270676,259101,100211,31/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Madrid,8228535,204000,2120800,1222100,321450,12096885,11687674.0,0.9661722005293099,5593386,5337397,1942154,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Murcia,1687865,48000,498000,253010,68300,2555175,2518394.5,0.985605486904028,1253837,1189424,358445,31/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Navarra,822075,18000,226500,136600,23750,1226925,1179225.0,0.9611223179900972,551853,529617,207080,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,País Vasco,2842920,60000,742900,444200,101300,4191320,3989703.5,0.9518966578548047,1896105,1810300,744175,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Ceuta,97920,6000,22270,18100,3935,148225,130219.0,0.8785225164445943,66107,61279,16521,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Melilla,96750,6000,23500,15100,5750,147100,127182.0,0.8645955132562883,63660,58654,19102,30/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Fuerzas Armadas,48138,0,58300,103800,2000,212238,205457.5,0.9680523751637313,95315,92023,35912,30/12/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Sanidad Exterior,0,0,5980,0,4640,10620,10715.5,1.0,7836,7370,377,2/1/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
3/1/22,Totales,59085843,1374000,15041710,9048320,2140525,86690398,84250145.5,0.9718509482445795,39807263,38016879,14272046,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220103.ods
