date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
11/6/21,Andalucía,3983940,557000,1293200,252600,6086740,5702550,0.9368808261893887,3701796,2079446,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Aragón,736245,101700,203200,39500,1080645,986378,0.9127678377265429,643953,377080,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Asturias,649085,86800,155800,30500,922185,886366,0.9611585527849618,565680,342967,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Baleares,492930,70000,178900,34900,776730,675019,0.8690523090391771,461501,237683,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Canarias,945330,133000,332500,64900,1475730,1308062,0.8863830104422896,891219,477427,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Cantabria,325995,44500,89000,17350,476845,425618,0.8925709612138116,278426,157415,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Castilla y Leon,1518375,211400,365900,71450,2167125,1910017,0.8813598661821538,1196366,767735,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Castilla La Mancha,1056375,147700,311600,61075,1576750,1405651,0.8914862850800698,928035,522159,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Cataluña,3832370,538200,1188700,232050,5791320,5036115,0.8695970866745405,3219017,1879827,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,C. Valenciana,2420920,338300,772600,150900,3682720,3279669,0.890556165008472,2149741,1238296,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Extremadura,593855,80500,162500,31700,868555,804198,0.9259033682380505,520392,314801,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Galicia,1620565,217800,412900,80800,2332065,2189549,0.938888495818084,1405715,870311,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,La Rioja,174395,23700,48700,9500,256295,224841,0.8772742347685285,147388,86772,9/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Madrid,3209235,452200,1036100,202200,4899735,4211470,0.8595301582636612,2748562,1626861,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Murcia,694535,96900,230800,45100,1067335,930080,0.8714040109244052,609612,352507,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
11/6/21,Navarra,338865,47400,101000,19750,507015,477979,0.9427314773724643,313202,189992,10/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210611.ods
