date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
19/5/21,Andalucía,2768310,392000,1007500,73250,4241060,3909377,0.9217924292511778,2676444,1272655,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Aragón,544365,75900,158300,11400,789965,717235,0.9079326299266424,476322,248774,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Asturias,502835,67000,121400,8850,700085,673092,0.9614432533192399,439525,239695,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Baleares,315090,47200,139300,10100,511690,455671,0.8905216048779534,324518,137757,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Canarias,631770,90700,259000,18800,1000270,853162,0.8529317084387216,591026,276939,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Cantabria,241755,33100,69300,4900,349055,312146,0.8942602168712667,210697,104464,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Castilla y Leon,1173225,159600,285100,20800,1638725,1460306,0.8911232818197073,936096,539178,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Castilla La Mancha,761535,107800,242500,17700,1129535,1018599,0.9017861332318167,693438,336163,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Cataluña,2713850,386700,926100,67300,4093950,3610271,0.8818551765409934,2528296,1114139,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,C. Valenciana,1693180,239900,601900,43700,2578680,2243089,0.8698593854219988,1555899,718390,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Extremadura,440585,59800,126500,9200,636085,586884,0.9226502747274342,387907,204140,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Galicia,1232125,165000,321700,23450,1742275,1644918,0.9441207616478455,1109890,547541,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,La Rioja,127595,17400,37800,2800,185595,169190,0.9116086101457475,112172,59629,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Madrid,2235795,320200,807300,58600,3421895,3052598,0.8920782198167975,2112932,963120,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Murcia,478085,67500,179800,13050,738435,611085,0.8275406772430884,415515,200056,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Navarra,244095,34500,78700,5750,363045,340966,0.9391838477323747,232551,113958,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,País Vasco,885510,121800,264300,19250,1290860,1178734,0.91313852780317,825973,366867,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Ceuta,20700,3200,10600,750,35250,30687,0.8705531914893617,22821,8522,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Melilla,20700,3100,10600,750,35150,28118,0.7999431009957326,20968,7616,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Fuerzas Armadas,21840,3400,66100,0,91340,77827,0.8520582439238011,68257,9570,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Totales,17052945,2395800,5713800,410400,25572945,22973955,0.8983695464093009,15741247,7469173,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
