date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
1/9/21,Andalucía,9006750,1853500,1805800,525450,13191500,11970705,0.9074559375355342,6553236,6021577,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Aragón,1461645,249400,285700,64700,2061445,1875387,0.9097438932399361,1030534,960260,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Asturias,1163885,157500,235900,49700,1606985,1592065,0.9907155325034148,855629,805170,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Baleares,1219500,287000,256400,62400,1825300,1516197,0.8306563304662248,821247,780481,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Canarias,2247540,529800,503700,133650,3414690,3000239,0.8786270496004029,1627898,1529830,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Cantabria,645405,104000,130200,24950,904555,824567,0.9115719884363029,453611,404614,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Castilla y Leon,2732835,386000,514400,112850,3746085,3518443,0.9392320249006629,1938424,1767571,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Castilla La Mancha,2207655,406300,411700,101375,3127030,2822765,0.9026984071147383,1569568,1410213,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Cataluña,8368460,1604900,1698100,439500,12110960,10287820,0.8494636263351543,5665987,5215105,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,C. Valenciana,5540140,1106200,906800,307250,7860390,7082120,0.9009883733504317,3953628,3555747,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Extremadura,1173005,197400,228000,51750,1650155,1585335,0.9607188415633683,878395,788665,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Galicia,3004675,458600,573400,131800,4168475,4090030,0.9811813672865977,2241658,2035760,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,La Rioja,358085,61400,61400,15200,496085,443694,0.8943910821734179,250204,225625,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Madrid,7362729,1514600,1227000,381450,10485779,9031012,0.8612628589635544,5092529,4585975,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Murcia,1634045,368000,259900,88100,2350045,2081040,0.8855319791748668,1148115,1049756,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Navarra,710925,138400,145700,32750,1027775,915177,0.8904448930943056,507866,465634,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,País Vasco,2406510,470200,444200,110850,3431760,3118693,0.9087736321887312,1737866,1583268,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Ceuta,92070,21000,18100,4150,135320,103814,0.7671741058232339,57875,52592,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Melilla,93240,22100,15100,5750,136190,95099,0.6982818121741684,53772,49900,30/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Fuerzas Armadas,49368,58300,103900,2000,213568,170996,0.800663020677255,91592,85586,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Sanidad Exterior,0,4180,0,2710,6890,5022,0.7288824383164005,3694,3364,31/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
1/9/21,Totales,51478467,9998780,9825400,2648335,73950982,66130220,0.8942439736635276,36533328,33376693,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210901.ods
