date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
13/5/21,Andalucía,2465280,337000,951000,48650,3801930,3551351,0.9340916324077508,2442005,1144670,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Aragón,496395,67300,149400,7600,720695,668287,0.9272813048515669,448908,227234,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Asturias,466565,60400,114600,5850,647415,613773,0.9480364217696532,405443,214076,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Baleares,274140,39600,131500,6700,451940,416984,0.9226534495729521,297117,126233,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Canarias,553380,76600,244500,12500,886980,766366,0.8640172269949717,530015,247468,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Cantabria,220695,29300,65400,3300,318695,287063,0.9007452266273396,196524,92243,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Castilla y Leon,1087815,144000,269100,13800,1514715,1332562,0.8797443743542515,889728,455402,11/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Castilla La Mancha,687825,94500,228800,11700,1022825,915619,0.8951863710800968,629262,292955,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Cataluña,2434220,336200,874100,44700,3689220,3312963,0.8980117748467156,2294659,1047955,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,C. Valenciana,1511830,207100,568100,29000,2316030,2144330,0.9258645181625453,1488047,681403,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Extremadura,401975,52900,119400,6100,580375,542882,0.9353986646564721,364929,182588,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Galicia,1135015,147400,303700,15550,1601665,1533508,0.9574461575922556,1029985,514070,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,La Rioja,115895,15300,35700,1900,168795,157406,0.9325276222636927,108702,50551,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Madrid,1992435,276200,762000,38900,3069535,2749920,0.8958751081189822,1945081,827497,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Murcia,424265,57700,169800,8650,660415,552805,0.8370570020365982,382925,170427,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Navarra,220695,30200,74300,3850,329045,315599,0.9591362883496178,219378,100097,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,País Vasco,805950,107400,249500,12750,1175600,1080358,0.9189843484178292,776645,316410,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Ceuta,17190,2600,10000,450,30240,27936,0.9238095238095239,20126,8257,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Melilla,17190,2500,10000,450,30140,25015,0.8299601857996018,18390,7090,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Fuerzas Armadas,21840,3400,66100,0,91340,77213,0.8453361068535143,67683,9530,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Totales,15350595,2087600,5397000,272400,23107595,21071940,0.911905371372486,14555552,6716156,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
