date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
21/6/21,Andalucía,4412160,612000,1364600,275800,6664560,6453108,0.9682721740069862,4146568,2418794,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Aragón,804105,110300,214400,43100,1171905,1090980,0.9309457677883446,691644,444599,19/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Asturias,700565,93400,164400,33300,991665,979228,0.9874584663167502,623016,387751,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Baleares,552600,77600,188800,38100,857100,794372,0.9268136740170342,512469,319455,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Canarias,1055310,147100,350900,70900,1624210,1525984,0.9395238300466072,990610,609215,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Cantabria,355245,48300,93900,18950,516395,473933,0.9177722479884585,304982,182032,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Castilla y Leon,1640055,227000,386100,78050,2331205,2106987,0.9038188404709152,1321869,853432,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Castilla La Mancha,1160505,161000,328900,66675,1717080,1601405,0.9326327253243879,1033852,626493,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Cataluña,4226660,588700,1254300,253350,6323010,5807073,0.9184032604724649,3719174,2215642,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,C. Valenciana,2677150,371100,815300,164800,4028350,3607658,0.8955671676989339,2338084,1396630,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Extremadura,647675,87400,171500,34600,941175,906675,0.9633436927245199,570574,375351,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Galicia,1757455,235400,435700,88200,2516755,2426494,0.9641359607907802,1518167,1008500,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,La Rioja,190775,25800,51400,10400,278375,253390,0.9102469690166143,158713,107844,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Madrid,3552045,496200,1093300,220800,5362345,4673926,0.8716197857467208,2928076,1994673,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Murcia,770585,106700,243600,49200,1170085,1070052,0.9145079203647598,696271,414686,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Navarra,372795,51700,106600,21550,552645,529029,0.9572673235078577,341720,216975,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,País Vasco,1317240,179400,356900,72350,1925890,1828264,0.9493086313340845,1154254,772618,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Ceuta,38250,5600,14200,2750,60800,59648,0.9810526315789474,37938,25284,18/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Melilla,38250,5500,14200,2750,60700,54807,0.9029159802306425,34178,24810,18/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Fuerzas Armadas,38202,16300,106100,2000,162602,114126,0.7018732856914429,77801,36899,20/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Sanidad Exterior,0,1900,0,1000,2900,606,0.20896551724137932,606,0,18/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
21/6/21,Totales,26307627,3648400,7755100,1548625,39259752,36357745,0.9260818815157059,23200566,14431683,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210621.ods
