date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
16/2/21,Andalucía,475110,36300,34500,545910,468983,0.8590848308329212,194477,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Aragón,81045,6300,5400,92745,93512,1.0082699876004098,37628,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Asturias,83975,6300,4200,94475,81941,0.8673299814765811,34140,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Baleares,42480,3200,4800,50480,44573,0.8829833597464343,19025,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Canarias,93570,7000,8900,109470,106747,0.9751256051886361,44120,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Cantabria,39345,2900,2400,44645,43214,0.9679471385373503,19000,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Castilla y Leon,177555,13500,9800,200855,190381,0.9478529287296806,80091,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Castilla La Mancha,120375,9200,8300,137875,129772,0.9412293744333635,52826,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Cataluña,410120,31400,31800,473320,416165,0.8792465984957323,166104,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,C. Valenciana,207280,15700,20600,243580,224560,0.9219147713276952,95559,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Extremadura,74375,5400,4300,84075,80044,0.952054713053821,32353,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Galicia,128815,9800,11000,149615,137656,0.920068174982455,57383,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,La Rioja,19955,1400,1300,22655,21676,0.956786581328625,8523,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Madrid,333375,25400,27700,386475,346408,0.8963270586713241,156682,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Murcia,87305,6600,6200,100105,92527,0.9242994855401828,38970,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Navarra,39345,2900,2700,44945,41235,0.9174546668149961,16062,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,País Vasco,107460,7900,9100,124460,98289,0.7897236059778242,41758,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Ceuta,4320,400,400,5120,3759,0.7341796875,969,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Melilla,3150,400,400,3950,3070,0.7772151898734178,1252,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Totales,2528955,192000,193800,2914755,2624512,0.9004228485756093,1096922,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
