date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
3/6/21,Andalucía,3312360,502000,1054200,167500,5036060,4936599,0.9802502353029948,3268625,1725492,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Aragón,629775,93100,165600,26200,914675,850404,0.929733511903135,559467,302766,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Asturias,568355,80200,127000,20200,795755,792641,0.9960867352388612,507254,295872,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Baleares,418050,62400,145800,23200,649450,553824,0.8527584879513435,394373,167709,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Canarias,835350,104800,271000,43000,1254150,1117868,0.8913351672447475,800570,356868,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Cantabria,279195,40700,72500,11450,403845,380495,0.9421807871832015,249407,136845,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Castilla y Leon,1326495,195800,298300,47450,1868045,1721528,0.9215666646146105,1077088,674371,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Castilla La Mancha,893745,134400,253800,40475,1322420,1253539,0.9479129172275071,842149,441757,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Cataluña,3214610,487700,969100,153950,4825360,4392341,0.9102618250244542,2906508,1532387,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,C. Valenciana,2018440,305500,629800,100100,3053840,2840184,0.9300369371021403,1898860,1012909,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Extremadura,509615,73600,132400,21000,736615,701279,0.9520292147186794,458764,258149,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Galicia,1406455,200200,336600,53600,1996855,1934131,0.9685886055822781,1255946,720673,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,La Rioja,148655,21600,39600,6300,216155,204884,0.9478568619740464,132529,77135,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Madrid,2672205,408200,844700,134100,4059205,3707594,0.9133793439848443,2496333,1284236,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Murcia,575195,87100,188100,29900,880295,792635,0.9004197456534457,520492,285543,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Navarra,286215,43100,82300,13150,424765,415698,0.9786540793144445,272108,156581,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,País Vasco,1028250,150600,276500,43950,1499300,1420356,0.9473460948442607,948670,512073,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Ceuta,28890,3800,11000,1650,45340,42004,0.9264225849139832,31144,12286,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Melilla,28890,3700,11000,1650,45240,40590,0.8972148541114059,28987,12691,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Fuerzas Armadas,26520,7700,66100,0,100320,83751,0.8348385167464115,70890,12861,2/6/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Totales,20207265,3006200,5975400,938825,30127690,28182345,0.9354299981180104,18720164,9979204,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
