date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
31/5/21,Andalucía,3071340,447000,1054200,102800,4675340,4632413,0.9908184217618398,3120341,1565328,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Aragón,592335,84500,165600,16000,858435,829615,0.9664272775457664,544881,295286,29/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Asturias,539105,73600,127000,12400,752105,757538,1.0072237254106806,489310,277796,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Baleares,366570,54800,145800,14200,581370,533427,0.9175344445017802,379892,161533,29/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Canarias,710160,104800,271000,26400,1112360,1047051,0.9412878924089324,749133,324705,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Cantabria,262815,36900,72500,6950,379165,360564,0.9509422019437448,240133,125109,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Castilla y Leon,1259805,180200,298300,29150,1767455,1652032,0.9346953670673369,1029157,647191,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Castilla La Mancha,835245,121100,253800,24675,1234820,1205118,0.9759462917672211,815163,416195,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Cataluña,2992310,437200,969100,94450,4493060,4197495,0.934217437559258,2849911,1391262,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,C. Valenciana,1874530,272700,629800,61400,2838430,2665032,0.9389105949415698,1812778,904088,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Extremadura,479195,66700,132400,12900,691195,675035,0.9766202012456687,443161,243316,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Galicia,1329235,182600,336600,32900,1881335,1854851,0.9859227622937967,1207204,671520,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,La Rioja,139295,19500,39600,3900,202295,191241,0.9453570281025235,124043,70511,28/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Madrid,2477985,364200,844700,82300,3769185,3557679,0.9438854818747289,2420499,1200513,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Murcia,531905,77300,188100,18300,815605,744134,0.912370571538919,489211,267848,29/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Navarra,267495,38800,82300,8050,396645,394728,0.995166962901335,261637,143355,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,País Vasco,965070,136200,276500,26950,1404720,1371206,0.9761418645708754,928464,482696,30/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Ceuta,24210,3800,11000,1050,40060,38868,0.9702446330504244,29752,10115,28/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Melilla,24210,3700,11000,1050,39960,38610,0.9662162162162162,28237,11428,28/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Fuerzas Armadas,21840,3400,66100,0,91340,81000,0.886796584190935,69510,11490,29/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Totales,18764655,2709000,5975400,575825,28024880,26827637,0.9572792818381382,18032417,9221285,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
