date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
22/4/21,Andalucía,375050,413516,0.9069782064055563,24024,650381,0.036938348444988396,44612,916147,0.04869524213908903,73743,1265021,0.058293893935357596,137500,3009381,0.04569045926720478,12899,625846,0.0206105016250004,142,181921,0.000780558594115028,667970,7062213,0.0945836666212135,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Aragón,68653,98807,0.6948191929721579,3605,118955,0.030305577739481317,9735,156367,0.06225738167260356,14281,198266,0.07202949572796143,21990,446083,0.04929575886101914,1477,89180,0.016562009419152278,27,25106,0.00107544013383255,119768,1132764,0.10573076121769406,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Asturias ,68545,87826,0.78046364402341,4225,109249,0.03867312286611319,10945,149652,0.0731363429823858,14335,162645,0.08813673952473178,22060,322095,0.06848911035564041,2468,54179,0.04555270492257148,29,15563,0.0018633939471824198,122607,901209,0.1360472432032969,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Baleares,34210,49542,0.6905252109321384,2323,80516,0.028851408415718614,5167,117231,0.044075372555040904,7837,165797,0.04726864780424254,18124,464054,0.03905579954057071,1317,85839,0.015342676405829519,31,23300,0.0013304721030042918,69009,986279,0.06996904527015176,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Canarias,51476,90236,0.5704596834966089,16135,154531,0.10441270683552167,9944,235092,0.04229833426913719,17547,350512,0.050061053544529145,35227,832411,0.04231923893365177,2467,163899,0.015051952726984301,25,44352,0.0005636724386724386,132821,1871033,0.07098805846823653,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Cantabria,32412,41042,0.7897275961210467,1850,53066,0.03486224701315343,3841,77345,0.04966061154567199,5722,89964,0.06360321906540393,10928,194241,0.05626000689864653,643,34935,0.01840561041935022,5,10791,0.0004633490872022982,55401,501384,0.11049614666602843,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Castilla y Leon,159297,223657,0.7122379357677158,13481,245410,0.05493256183529604,20639,318575,0.0647853723612964,30574,381175,0.08020987735292189,42931,738950,0.0580973002232898,2723,144422,0.018854468155821136,89,40684,0.002187592173827549,269734,2092873,0.12888216341842051,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Castilla - La Mancha,100972,135194,0.7468674645324497,6609,159101,0.041539650913570626,14184,218444,0.06493197341194998,22967,307478,0.07469477491072532,35615,707865,0.050313265947603006,3663,149518,0.02449872256183202,86,42364,0.0020300254933434047,184096,1719964,0.10703479840275727,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Cataluña,271407,447196,0.6069083802180699,34685,635292,0.054596941249063426,53778,837584,0.06420609753767981,70483,1091780,0.06455787796076133,130958,2803626,0.046710224544928604,17073,556316,0.030689392359737992,245,159864,0.001532552669769304,578629,6531658,0.08858837985699802,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,C. Valenciana,210655,276531,0.7617771606076714,11992,437862,0.027387624411344215,24496,580728,0.04218153765618327,34664,752334,0.046075280394080285,69349,1765967,0.03926970322775001,5455,352834,0.015460528180390778,106,103049,0.0010286368620753233,356717,4269305,0.0835538805496445,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Extremadura,65340,76005,0.8596802841918295,5056,91876,0.055030693543471634,7967,125297,0.0635849222247939,13176,169216,0.07786497730711044,19937,351778,0.05667494840495994,921,76088,0.012104405425297024,41,20953,0.00195676036844366,112438,911213,0.12339376194149995,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Galicia,154295,234302,0.6585304436155047,4934,289762,0.017027767616181556,16955,346927,0.04887195288922454,23897,405889,0.058875702470379834,39458,889004,0.044384502206964195,1613,152745,0.010560083799797048,3,44014,6.816013086745126e-05,241155,2362643,0.10207001227015677,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,La Rioja,15897,22207,0.7158553609222317,722,28125,0.02567111111111111,2461,37718,0.06524736200222706,3415,47664,0.07164736488754615,4728,107618,0.04393317103086844,392,21170,0.018516769012753898,7,6286,0.0011135857461024498,27622,270788,0.10200599731155,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Madrid,244035,364122,0.6702011963023382,10523,526081,0.020002623170196226,31955,703323,0.04543431680749812,52137,972783,0.053595714563268476,112386,2513737,0.044708734445966306,13944,479716,0.029067198092204555,72,135861,0.0005299534082628569,465052,5695623,0.08165076937149808,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Murcia,57341,69771,0.8218457525332875,2870,102899,0.027891427516302393,7574,146909,0.051555724972602086,13944,213256,0.06538620249840567,27750,551265,0.050338766292073685,2530,118667,0.021320164830997666,98,34712,0.002823231159253284,112107,1237479,0.09059305248816343,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Navarra,31977,41166,0.7767818102317446,1853,55792,0.03321264697447663,4080,73844,0.05525161150533557,7614,96694,0.07874325190808117,12418,223028,0.05567910755600194,915,48505,0.018864034635604578,4,13906,0.00028764562059542645,58861,552935,0.10645193377160064,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,País Vasco,97793,157950,0.619138968027857,4050,213081,0.019006856547510102,13659,280119,0.04876141925395992,22983,339977,0.06760163187509743,37078,724849,0.051152722842964536,3328,140323,0.023716710731669078,6,41824,0.0001434583014537108,178897,1898123,0.09424942429968974,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Ceuta,1891,2605,0.7259117082533589,876,4318,0.20287169986104678,353,7857,0.04492808960162912,546,11556,0.047248182762201454,836,30066,0.02780549457859376,46,7581,0.0060678010816514975,0,2175,0.0,4548,66158,0.06874452069288672,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Melilla,1479,2349,0.6296296296296297,1404,3748,0.37459978655282816,372,7827,0.04752778842468379,542,11299,0.04796884680060182,860,30095,0.028576175444425984,69,8536,0.008083411433926898,6,2324,0.0025817555938037868,4732,66178,0.0715041252379945,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Fuerzas Armadas,1,-,-,4,-,-,548,-,-,1200,-,-,3917,-,-,181,-,-,0,-,-,5851,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
22/4/21,Total España,2042726,2834024,0.720786415358515,151221,3960045,0.038186687272493115,283265,5336986,0.05307583718600723,431607,7033306,0.061366162655229275,784050,16706113,0.04693192246454935,74124,3310299,0.022391934988349994,1022,949049,0.0010768674747036243,3768015,40129822,0.0938956320314603,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210422.ods
