date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
9/7/21,Andalucía,5802120,833000,1805800,395200,8836120,8363997,0.9465689691855701,4879595,3674704,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,Aragón,1022895,136100,285700,50600,1495295,1363947,0.912159139166519,799195,629686,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,Asturias,867875,113200,233400,38900,1253375,1193479,0.9522122269871347,680969,550842,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,Baleares,755010,106600,256400,48250,1166260,1056047,0.9054987738583163,636049,472477,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,Canarias,1422690,199900,503700,95100,2221390,1991170,0.8963621876392709,1210747,870467,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,Cantabria,451185,59700,130200,22200,663285,588816,0.8877269951830661,342295,262731,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,Castilla y Leon,2032005,273800,514400,91500,2911705,2589142,0.8892185162988696,1491790,1203026,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,Castilla La Mancha,1496295,212900,460900,78225,2248320,2040612,0.9076163535439795,1226989,883697,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,Cataluña,5499620,762200,1698100,336200,8296120,7560554,0.9113361426787462,4479749,3415230,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
9/7/21,C. Valenciana,3504340,486400,1009800,250250,5250790,4731234,0.9010518417228646,2732032,2157083,8/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210709.ods
