date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
11/2/21,Andalucía,475110,36300,34500,545910,415015,0.760226044586104,168087,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Aragón,81045,6300,5400,92745,84487,0.9109601595773357,32986,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Asturias,83975,6300,4200,94475,77168,0.8168086795448531,32706,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Baleares,42480,3200,4800,50480,38969,0.7719690966719492,15576,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Canarias,93570,7000,8900,109470,86467,0.7898693706038183,29967,9/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Cantabria,39345,2900,2400,44645,38217,0.8560197110538694,16259,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Castilla y Leon,177555,13500,9800,200855,172686,0.8597545493017351,72444,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Castilla La Mancha,120375,9200,8300,137875,113637,0.8242030825022666,38191,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Cataluña,410120,31400,31800,473320,357875,0.7560952421194963,146079,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,C. Valenciana,207280,15700,20600,243580,208242,0.8549224074226127,90760,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Extremadura,74375,5400,4300,84075,73439,0.8734939042521558,29776,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Galicia,128815,9800,11000,149615,117783,0.7872405841660262,55082,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,La Rioja,19955,1400,1300,22655,19428,0.8575590377400133,8129,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Madrid,333375,25400,27700,386475,308047,0.797068374409729,128570,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Murcia,87305,6600,6200,100105,81470,0.8138454622646222,29721,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Navarra,39345,2900,2700,44945,38016,0.8458337968628323,14003,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,País Vasco,107460,7900,9100,124460,84459,0.6786035674112164,32897,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Ceuta,4320,400,400,5120,2559,0.4998046875,963,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Melilla,3150,400,400,3950,2543,0.6437974683544304,1082,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Totales,2528955,192000,193800,2914755,2320507,0.7961242025487563,943278,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
