date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
3/8/21,Andalucía,7031790,1193300,1805800,525450,10556340,10242631,0.9702824084862746,5799016,4725762,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Aragón,1213605,168100,285700,64700,1732105,1647228,0.9509977743843474,932805,805709,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Asturias,1011785,139600,235900,49700,1436985,1415818,0.985269853199581,777694,687458,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Baleares,952740,279300,256400,62400,1550840,1345722,0.8677374842021098,765878,655147,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Canarias,1776030,336900,503700,133650,2750280,2565230,0.9327159416495775,1487018,1212024,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Cantabria,535425,74900,130200,24950,765475,712797,0.9311825990398119,394651,339040,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Castilla y Leon,2371305,336200,514400,112850,3334755,3084849,0.9250601618409748,1733514,1499115,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Castilla La Mancha,1789965,267100,460900,101375,2619340,2465218,0.9411599868669207,1394987,1144362,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Cataluña,6608780,966900,1698100,439500,9713280,9089329,0.9357630995914871,5085670,4485211,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,C. Valenciana,4226230,670900,1009800,307250,6214180,5789802,0.9317081256094931,3298341,2694406,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Extremadura,975275,135700,228000,51750,1390725,1377708,0.9906401337431915,765196,679793,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Galicia,2586985,358600,595400,131800,3672785,3523521,0.9593594506620997,1927716,1748125,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,La Rioja,289055,40500,61400,15200,406155,369960,0.9108837758983639,214959,179883,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Madrid,5672085,983300,1309400,381450,8346235,7886335,0.9448973099846817,4615939,3839926,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Murcia,1259645,229800,259900,88100,1837445,1718079,0.9350369670928925,998561,782193,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Navarra,574035,89900,145700,32750,842385,803355,0.9536672661550242,450740,398011,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,País Vasco,1997010,280200,549600,110850,2937660,2755034,0.9378328329350571,1516168,1390465,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Ceuta,72180,15600,18100,4150,110030,93066,0.8458238662183041,51999,46642,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Melilla,72180,15400,15100,5750,108430,85109,0.784921147283962,48723,43626,30/7/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Fuerzas Armadas,49368,58300,103900,2000,213568,166893,0.7814513410248727,90076,77978,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Sanidad Exterior,0,4180,0,2710,6890,4070,0.590711175616836,3167,2627,2/8/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
3/8/21,Totales,41065473,6644680,10187400,2648335,60545888,57141754,0.9437759670813648,32352818,27437503,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210803.ods
