date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Pfizer pediatrica,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Total dosis adicional,Fecha de la ultima vacuna registrada,source_name,source
2/3/22,Andalucía,11421630,1062000,3319500,1537200,333500,17673830,16859334.0,0.9539151389370611,7450219,7055991,3999429,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Aragón,1853541,150000,477490,254710,59180,2794921,2604405.0,0.9318349248511855,1145524,1097782,672552,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Asturias,1575725,114000,516040,220900,43000,2469665,2252297.5,0.9119850263092363,924945,887855,707723,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Baleares,1318884,126000,542970,225400,56520,2269774,2002634.5,0.8823056832971036,925810,890329,452614,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Canarias,2812650,234000,824700,455800,133650,4460800,4062612.0,0.9107361908177906,1812242,1710729,942675,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Cantabria,925035,60000,175400,120490,22145,1303070,1244026.0,0.9546885432094976,518029,500293,347708,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Castilla y Leon,4086183,282000,753060,466170,95315,5682728,5226538.0,0.9197234145290782,2140915,2050498,1473396,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Castilla La Mancha,2763405,258000,840660,380370,92350,4334785,3874973.5,0.8939251889078698,1752520,1638914,1012747,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Cataluña,8673200,690000,3238880,1485670,355800,14443550,13915244.5,0.9634227388695993,6471122,6191060,3576634,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,C. Valenciana,6731200,546000,2144530,863900,213125,10498755,9942483.5,0.9470154794544686,4426747,4190083,2835241,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Extremadura,1645583,156000,307170,182600,40185,2331538,2269982.0,0.9735985431075967,962044,912263,616390,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Galicia,4138999,300000,969980,571870,122525,6103374,6005402.0,0.9839478950495251,2468155,2357106,1914687,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,La Rioja,458705,48000,111700,53240,15200,686845,626568.0,0.9122407530083206,282857,266524,161681,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Madrid,8963295,756000,2170800,1222100,321450,13433645,12909323.0,0.9609694911544856,5758277,5461518,3181817,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Murcia,1767425,204000,623000,253010,68300,2915735,2758885.0,0.9462056736980555,1294454,1219092,666448,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Navarra,873147,78000,274760,135150,23710,1384767,1287692.0,0.9298979539518201,565977,545035,337864,27/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,País Vasco,3081600,228000,817900,444200,101305,4673005,4340104.5,0.9287609364851953,1941388,1865089,1142962,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Ceuta,102444,12000,29210,18100,3935,165689,146111.5,0.8818418844944445,66984,62820,32860,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Melilla,101430,12000,23500,15100,5750,157780,136574.0,0.865597667638484,65167,60581,26247,28/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Fuerzas Armadas,48426,0,58300,103800,2000,212526,202129.0,0.9510789268136605,95089,91056,43616,1/3/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Sanidad Exterior,0,0,7580,0,4705,12285,12356.0,1.0,8058,7549,3086,28/2/22,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
2/3/22,Totales,63342507,5316000,18227130,9009780,2113650,98009067,92679675.5,0.9456234850189932,41076523,39062167,24148377,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20220302.ods
