date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas,Dosis administradas,% sobre entregadas,Total pauta completada,Fecha de la ultima vacuna registrada,source_name,source
23/3/21,Andalucía,899820,111200,343800,1354820,1202553,0.8876109003410048,422339,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Aragón,165285,21700,54000,240985,207118,0.8594642820092537,72085,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Asturias,161195,20700,41500,223395,187429,0.839002663443676,74197,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Baleares,86940,11100,47500,145540,124791,0.8574343823003985,35918,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Canarias,186000,22900,88400,297300,241508,0.8123377060208543,81868,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Cantabria,79125,9700,23600,112425,91015,0.8095619301756727,36503,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Castilla y Leon,364755,47700,97300,509755,431153,0.845804356995027,157258,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Castilla La Mancha,239715,31000,83100,353815,271647,0.7677656402357164,94751,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Cataluña,819620,105400,316100,1241120,1011890,0.8153039190408663,346521,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,C. Valenciana,450640,57800,205400,713840,569061,0.7971828420934663,201548,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Extremadura,143405,17800,43200,204405,171479,0.8389178346909322,65591,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Galicia,313675,41400,109800,464875,392134,0.8435256789459532,123545,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,La Rioja,41015,4800,12900,58715,50952,0.8677850634420505,17549,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Madrid,667995,85200,275500,1028695,861028,0.8370099981043944,249222,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Murcia,162185,19800,61300,243285,199568,0.8203054031280186,66141,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Navarra,76785,9700,26800,113285,100046,0.8831354548263229,31120,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,País Vasco,238500,30800,90200,359500,277455,0.7717802503477051,75513,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Ceuta,5490,900,3500,9890,9432,0.953690596562184,2542,17/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Melilla,4320,800,3500,8620,8937,1.0367749419953596,2387,22/3/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
23/3/21,Totales,5106465,650400,1927400,7684265,6409196,0.8340675393157315,2156598,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210323.ods
