date_pub,ccaa,Personas pauta completa >=80 años,Población INE>=80 años,%,Personas pauta completa 70-79 años,Población INE70-79 años,%.1,Personas pauta completa 60-69 años,Población INE60-69 años,%.2,Personas pauta completa 50-59 años,Población INE50-59 años,%.3,Personas pauta completa 25-49 años,Población INE25-49 años,%.4,18-24 años,Población INE18-24 años,%.5,16-17 años,Población INE16-17 años,%.6,Total Personas pauta completa,Total Población INE Población a Vacunar (1),% pauta completa sobre Población a Vacunar INE,source_name,source
3/6/21,Andalucía,420613,413516,1.0,616319,650381,0.9476276213481021,189229,916147,0.20654873071679544,233350,1265021,0.18446334092477515,245675,3009381,0.08163638967614935,19904,625846,0.031803350984107914,402,181921,0.0022097503861566283,1725492,7062213,0.24432738010026037,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Aragón,98163,98807,0.9934822431609096,111562,118955,0.9378504476482703,38490,156367,0.24615168162080234,23017,198266,0.11609151342136322,28937,446083,0.06486909386818149,2556,89180,0.02866113478358376,41,25106,0.0016330757587827611,302766,1132764,0.2672807398540208,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Asturias ,86418,87826,0.9839683009587138,107666,109249,0.9855101648527675,28083,149652,0.187655360436212,34154,162645,0.20999108487810877,35535,322095,0.11032459367577889,3978,54179,0.07342328208346408,38,15563,0.0024416886204459295,295872,901209,0.3283056427532348,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Baleares,49041,49542,0.989887368293569,70872,80516,0.880222564459238,7038,117231,0.06003531489111242,17049,165797,0.10283056991381026,22032,464054,0.047477233253026586,1641,85839,0.01911718449655751,36,23300,0.0015450643776824034,167709,986279,0.17004214831705836,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Canarias,87082,90236,0.9650472095394299,135440,154531,0.876458445231054,22586,235092,0.09607302672996104,61925,350512,0.1766701282695029,46495,832411,0.055855821222929536,3278,163899,0.020000122026369898,62,44352,0.001397907647907648,356868,1871033,0.190733140463049,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Cantabria,41387,41042,1.0,54054,53066,1.0,17825,77345,0.23046092184368738,9649,89964,0.1072540127161976,13149,194241,0.06769425610452993,774,34935,0.022155431515671963,7,10791,0.0006486887220832175,136845,501384,0.27293451725623474,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Castilla y Leon,224384,223657,1.0,242598,245410,0.9885416242206919,93228,318575,0.2926406654633917,51500,381175,0.13510854594346428,58241,738950,0.07881588740780837,4311,144422,0.02985002284970434,109,40684,0.002679185920755088,674371,2092873,0.32222260978090883,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Castilla - La Mancha,134394,135194,0.9940825776291847,152238,159101,0.9568638789196799,44943,218444,0.20574151727673912,62539,307478,0.20339341351251147,43015,707865,0.06076723669061191,4527,149518,0.03027729102850493,101,42364,0.00238409970729865,441757,1719964,0.25684084085480857,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Cataluña,442632,447196,0.9897941842055832,565119,635292,0.8895421318071061,80198,837584,0.09574920246805096,189891,1091780,0.17392789756177984,226176,2803626,0.0806726717472302,27921,556316,0.05018910115833447,450,159864,0.002814892658759946,1532387,6531658,0.23460919111196576,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,C. Valenciana,287547,276531,1.0,398669,437862,0.910490063079235,152631,580728,0.2628270033475224,88345,752334,0.11742789771564226,79145,1765967,0.04481680575005082,6426,352834,0.018212530538440172,146,103049,0.001416801715688653,1012909,4269305,0.23725383873956066,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Extremadura,76392,76005,1.0,89992,91876,0.9794941007444817,40937,125297,0.3267197139596319,27257,169216,0.16107814863842662,22399,351778,0.06367368055989857,1110,76088,0.014588371359478498,62,20953,0.002959003483987973,258149,911213,0.28330258677169884,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Galicia,236856,234302,1.0,278773,289762,0.9620757725305595,75165,346927,0.21665941249888304,75815,405889,0.18678752072610985,51627,889004,0.05807285456533379,2398,152745,0.01569936822809257,39,44014,0.0008860817012768665,720673,2362643,0.30502830939756875,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,La Rioja,22921,22207,1.0,27853,28125,0.9903288888888889,13817,37718,0.366323771143751,6447,47664,0.1352593152064451,5609,107618,0.05211953390696723,478,21170,0.022579121398205008,10,6286,0.001590836780146357,77135,270788,0.28485383399559805,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Madrid,361337,364122,0.9923514646190014,471522,526081,0.8962916356986852,113212,703323,0.16096729383227906,171372,972783,0.17616672988734383,149418,2513737,0.05944058586876829,17060,479716,0.03556270793552852,315,135861,0.002318546161149999,1284236,5695623,0.22547770454610497,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Murcia,71400,69771,1.0,92001,102899,0.8940903215774691,33888,146909,0.2306734100701795,38100,213256,0.17865851371122032,45050,551265,0.08172113230478989,4983,118667,0.04199145508018236,121,34712,0.0034858262272413,285543,1237479,0.23074573386699895,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Navarra,41599,41166,1.0,54438,55792,0.975731287639805,16655,73844,0.22554303667190292,24990,96694,0.2584441640639543,17575,223028,0.07880176480083219,1316,48505,0.027131223585197404,8,13906,0.0005752912411908529,156581,552935,0.283181567453679,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,País Vasco,158463,157950,1.0032478632478632,200783,213081,0.9422848588095607,47245,280119,0.16866046216072456,58032,339977,0.17069389988146258,43392,724849,0.059863502605370225,4131,140323,0.029439222365542354,27,41824,0.0006455623565416985,512073,1898123,0.26977861814013104,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Ceuta,2285,2605,0.8771593090211133,3550,4318,0.8221398795738768,1502,7857,0.19116711212931145,2558,11556,0.22135687088958117,2128,30066,0.0707776225636932,256,7581,0.03376863210658224,7,2175,0.003218390804597701,12286,66158,0.18570694398258714,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Melilla,1812,2349,0.7713920817369093,2858,3748,0.7625400213447172,2109,7827,0.2694518972786508,2544,11299,0.22515266837773254,3154,30095,0.1048014620368832,208,8536,0.02436738519212746,6,2324,0.0025817555938037868,12691,66178,0.1917706790776391,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Fuerzas Armadas,7,-,-,6,-,-,635,-,-,1851,-,-,9641,-,-,721,-,-,0,-,-,12861,-,-,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
3/6/21,Total España,2844733,2834024,1.0,3676313,3960045,0.9283513192400591,1019416,5336986,0.19100968224387324,1180385,7033306,0.16782790340701798,1148393,16706113,0.06874088544714141,107977,3310299,0.03261850364574318,1987,949049,0.002093674826062722,9979204,40129822,0.24867301928226843,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210603.ods
